load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
1E-04,0.1817,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,0.1992,9.1578,9.1669,10.7892,10.8291,12.8236,,0,12.8244,12.8901,n,1,0.0214,,12.8916,12.8947,,12.8954,12.8972,,0,0,0,0,1,cvmt/sample/s1.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,12.8993,14.8899,n,1,14.8911,14.8927,,0,,,14.8933,17.5566,c,17.5578,17.5594,,0,1,1,1,1,cvmt/sample/s2.jpg,n,1.0116,,2.6237,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,17.5708,19.5564,n,0,19.5576,19.5609,,0,,,19.5614,22.989,c,22.9897,22.991,,0,2,2,2,1,cvmt/sample/s3.jpg,o,1.1735,,3.414,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,22.9934,24.9897,n,1,24.9909,24.9949,,0,,,24.9956,24.9978,,24.9983,24.9993,,0,3,3,3,1,cvmt/sample/s4.jpg,n,1.5132,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,25.001,26.9897,n,1,26.9908,26.9923,,0,,,26.9929,26.9945,,26.9951,26.9962,,0,4,4,4,1,cvmt/sample/s5.jpg,n,0.7751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,26.998,28.9896,n,1,28.9908,28.9921,,0,,,28.9926,28.9941,,28.9946,28.9966,,0,5,5,5,1,cvmt/sample/s6.jpg,n,1.1628,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,28.9986,30.9897,o,1,30.991,30.9925,,0,,,30.9931,30.9947,,30.9953,30.9964,,0,6,6,6,1,cvmt/sample/s7.jpg,o,0.7304,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,30.9981,32.9896,n,1,32.9908,32.9934,,0,,,32.9947,32.9964,,32.997,32.9983,,0,7,7,7,1,cvmt/sample/s8.jpg,n,1.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,33.0003,34.9896,n,1,34.9908,34.9922,,0,,,34.9929,34.9945,,34.9951,34.9963,,0,8,8,8,1,cvmt/sample/s9.jpg,n,1.0751,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,34.9982,36.9896,n,1,36.9908,36.992,,0,,,36.9926,36.9939,,36.9945,36.9965,,0,9,9,9,1,cvmt/sample/s10.jpg,n,0.5643,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,36.9985,38.9895,n,0,38.9908,38.9922,,0,,,38.9928,42.4896,c,42.4908,50.1905,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,0.5352,,3.4665,,7.6757,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,50.1938,50.4218,50.4391,52.4219,n,1,52.4219,52.4223,,0,,,52.4223,52.4247,,52.4248,52.4255,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,1.7376,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,52.4257,54.4219,n,1,54.4221,54.4224,,0,,,54.4224,54.423,,54.4231,54.4231,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,0.6526,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,54.4235,56.4218,n,0,56.422,56.4222,,0,,,56.4223,56.4227,,56.4228,56.4228,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.6474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,56.4232,58.4211,n,0,58.4211,58.4214,,0,,,58.4214,58.4219,,58.422,58.4221,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.4992,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,58.4225,60.4216,n,0,60.4217,60.422,,0,,,60.4221,60.4225,,60.4225,60.4227,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,0.4685,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,109755,085,1,2024-03-05_23h44.51.658,Memory and Syntax,2023.2.3,MacIntel,30.12048193,,,,,60.423,62.4216,n,0,62.4217,62.422,,0,,,62.422,62.4225,,62.4225,62.4226,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,0.4143,,,,,,,,,,,,,,,,,,,,,,,,,,,
