load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,59.49,61.488,n,1,61.488,61.489,,0,,,61.489,61.49,,,,61.49,61.49,,0,9,9,9,1,cvmt/sample/s10.jpg,n,1.04,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,61.49,63.488,o,1,63.488,63.489,,0,,,63.489,63.49,,,,63.49,96.359,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,1.023,,32.829,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,96.361,106.805,106.819,108.821,n,1,108.822,108.822,,0,,,108.823,108.823,,,,108.823,108.829,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,1.567,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,108.83,110.822,n,1,110.822,110.822,,0,,,110.822,110.823,,,,110.823,110.823,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,1.481,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,110.823,112.822,n,0,112.822,112.822,,0,,,112.822,112.823,,,,112.823,112.823,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.736,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,112.824,114.822,n,0,114.822,114.823,,0,,,114.823,114.824,,,,114.824,114.824,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.747,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,114.824,116.822,n,0,116.822,116.822,,0,,,116.823,116.823,,,,116.823,116.823,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,0.666,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,116.824,118.822,n,0,118.822,118.822,,0,,,118.822,118.822,,,,118.822,118.822,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,0.588,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,118.823,120.821,n,0,120.821,120.822,,0,,,120.822,120.822,,,,120.822,120.823,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,0.902,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,120.823,122.822,n,0,122.822,122.822,,0,,,122.822,122.823,,,,122.823,122.823,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,0.741,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,122.823,124.822,n,0,124.822,124.822,,0,,,124.822,124.823,,,,124.823,124.823,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,1.879,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,124.823,126.821,n,0,126.821,126.821,,0,,,126.821,126.822,,,,126.822,126.822,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,0.969,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,126.822,128.821,n,1,128.822,128.822,,0,,,128.822,128.823,,,,128.823,128.823,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,0.838,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,128.823,130.822,n,0,130.822,130.822,,0,,,130.822,130.823,,,,130.823,130.823,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,0.617,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,130.824,132.822,n,0,132.822,132.822,,0,,,132.822,132.823,,,,132.823,132.823,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,1.571,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,132.824,134.821,n,0,134.822,134.822,,0,,,134.822,134.823,,,,134.823,134.823,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,0.761,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,134.824,136.821,o,1,136.821,136.821,,0,,,136.821,136.821,,,,136.822,136.822,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,1.197,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,136.822,138.821,n,0,138.822,138.822,,0,,,138.822,138.823,,,,138.823,138.823,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,1.671,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,138.823,140.821,n,0,140.822,140.822,,0,,,140.822,140.823,,,,140.823,140.823,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,0.77,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,140.824,142.821,n,0,142.821,142.822,,0,,,142.822,142.823,,,,142.823,142.823,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,0.716,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,142.823,144.821,n,1,144.821,144.822,,0,,,144.822,144.822,,,,144.822,144.822,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,0.537,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,144.823,146.822,o,1,146.822,146.822,,0,,,146.822,146.823,,,,146.823,146.823,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,0.828,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,146.823,148.821,n,0,148.821,148.821,,0,,,148.821,148.822,,,,148.822,148.822,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,0.654,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,148.823,150.822,o,1,150.822,150.822,,0,,,150.822,150.823,,,,150.823,150.823,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,1.191,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,150.824,152.821,n,1,152.821,152.822,,0,,,152.822,152.822,,,,152.822,152.823,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,1.23,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,152.823,154.821,n,1,154.822,154.822,,0,,,154.822,154.823,,,,154.823,154.823,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,1.34,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,154.824,156.821,o,1,156.821,156.822,,0,,,156.822,156.823,,,,156.823,156.823,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,0.828,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,156.823,158.821,o,0,158.821,158.822,,0,,,158.822,158.823,,,,158.823,158.823,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,1.179,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,158.823,160.821,o,1,160.821,160.822,,0,,,160.822,160.823,,,,160.823,160.823,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,1.036,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,160.823,162.821,n,1,162.821,162.821,,0,,,162.821,162.822,,,,162.822,162.822,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,0.935,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,162.823,164.821,n,1,164.821,164.821,,0,,,164.821,164.822,,,,164.822,164.822,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,1.103,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,164.823,166.821,o,1,166.821,166.822,,0,,,166.822,166.822,,,,166.823,166.823,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,1.562,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,166.823,168.821,o,1,168.821,168.821,,0,,,168.821,168.822,,,,168.822,168.822,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,0.832,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,168.822,170.821,n,1,170.821,170.821,,0,,,170.821,170.821,,,,170.821,170.822,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,0.732,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,170.822,172.821,o,0,172.822,172.822,,0,,,172.822,172.823,,,,172.823,172.823,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,0.728,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,172.823,174.821,o,1,174.821,174.822,,0,,,174.822,174.822,,,,174.822,174.822,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,0.776,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,174.823,176.821,n,1,176.821,176.821,,0,,,176.821,176.822,,,,176.822,176.822,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,1.064,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,176.822,178.821,o,1,178.821,178.822,,0,,,178.822,178.822,,,,178.822,178.822,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,0.946,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,178.823,180.821,n,1,180.821,180.822,,0,,,180.822,180.822,,,,180.822,180.823,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,0.88,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,180.823,182.821,o,1,182.821,182.822,,0,,,182.822,182.822,,,,182.822,182.822,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,0.829,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,182.823,184.821,n,1,184.822,184.822,,0,,,184.822,184.822,,,,184.822,184.823,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,0.646,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,184.823,186.821,n,0,186.821,186.821,,0,,,186.821,186.822,,,,186.822,186.822,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,1.162,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,186.822,188.82,n,1,188.82,188.821,,0,,,188.821,188.821,,,,188.821,188.821,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,0.703,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,188.822,190.821,o,1,190.821,190.821,,0,,,190.821,190.822,,,,190.822,190.822,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,0.681,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,190.822,192.821,o,1,192.821,192.821,,0,,,192.822,192.822,,,,192.822,192.822,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,0.726,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,192.823,194.821,n,1,194.821,194.821,,0,,,194.822,194.822,,,,194.822,194.822,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,1.198,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,194.823,196.821,n,0,196.821,196.821,,0,,,196.821,196.821,,,,196.821,196.822,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,1.095,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,196.822,198.821,o,1,198.821,198.821,,0,,,198.821,198.822,,,,198.822,198.822,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,0.801,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,198.823,200.821,,0,200.821,200.838,n,0,0.001,,200.838,200.838,,,,200.838,200.839,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,200.839,202.838,,0,202.838,210.388,o,0,7.533,,210.388,210.388,,,,210.388,210.389,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,210.389,212.387,n,0,212.387,212.388,,0,,,212.388,212.388,,,,212.388,212.388,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,1.879,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,212.389,214.387,o,1,214.388,214.388,,0,,,214.388,214.388,,,,214.388,214.389,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,0.962,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,214.389,216.391,n,1,216.391,216.391,,0,,,216.391,216.391,,,,216.391,216.391,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,0.637,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,216.392,218.387,n,0,218.388,218.388,,0,,,218.388,218.388,,,,218.388,218.389,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,218.389,220.388,,0,220.388,319.455,o,1,99.058,,319.455,319.456,,,,319.456,319.456,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,319.456,321.454,n,0,321.454,321.455,,0,,,321.455,321.455,,,,321.455,321.455,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,1.294,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,321.456,323.453,n,0,323.453,323.453,,0,,,323.453,323.454,,,,323.454,323.454,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,0.845,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,323.455,325.454,n,0,325.454,325.454,,0,,,325.454,325.455,,,,325.455,325.455,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,0.516,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,325.455,327.454,n,0,327.454,327.454,,0,,,327.454,327.455,,,,327.455,327.455,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,0.463,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,327.455,329.454,n,1,329.454,329.454,,0,,,329.454,329.455,,,,329.455,329.455,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,0.666,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,329.455,331.454,,0,331.454,334.37,o,0,2.9,,334.371,334.371,,,,334.371,334.371,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,334.372,336.37,o,1,336.37,336.371,,0,,,336.371,336.371,,,,336.371,336.372,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,1.048,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,336.372,338.37,n,0,338.371,338.371,,0,,,338.371,338.371,,,,338.371,338.371,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,1.154,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,338.371,340.37,o,1,340.371,340.371,,0,,,340.371,340.371,,,,340.371,340.371,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,1.066,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,340.371,342.37,,0,342.371,343.387,n,0,1.003,,343.387,343.388,,,,343.388,343.388,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,343.388,345.387,n,0,345.387,345.388,,0,,,345.388,345.389,,,,345.389,345.389,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,0.817,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,345.389,347.386,,0,347.387,347.52,n,0,0.119,,347.52,347.521,,,,347.521,347.521,,0,64,64,64,1,cvmt/test_items/t65.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,347.522,349.521,n,0,349.521,349.521,,0,,,349.521,349.522,,,,349.522,349.522,,0,65,65,65,1,cvmt/test_items/t66.jpeg,o,0.653,,,,,,,,,,,,,,,,,,,,,,,,,
,,118565,132,1,2024-03-13_00h32.11.208,Memory and Syntax,2023.2.3,MacIntel,58.82352941,,,,,349.523,351.52,n,1,351.52,351.521,,0,,,351.521,351.521,,,,351.521,351.522,,0,66,66,66,1,cvmt/test_items/t67.jpeg,n,0.081,,,,,,,,,,,,,,,,,,,,,,,,,
