load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,217.4562,219.4521,n,1,219.454,219.4582,,0,,,219.46,219.4645,,,,219.466,219.4713,,2,8,30,8,1,cvmt/sample/s9.jpg,n,0.8745,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,219.4797,221.4845,n,1,221.4864,221.4899,,0,,,221.4914,221.4949,,,,221.4965,221.4997,,2,9,31,9,1,cvmt/sample/s10.jpg,n,0.8609,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,221.5042,223.5089,n,0,223.511,223.5159,,0,,,223.5175,227.5361,c,3.9992,,227.5388,230.5905,r,2,10,32,10,1,cvmt/sample/s11.jpg,o,0.8278,,3.0204,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,230.6174,232.6103,n,1,232.612,232.6201,,0,,,232.6217,232.6271,,,,232.6285,232.6331,,3,0,33,0,1,cvmt/sample/s1.jpg,n,0.8871,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,232.6385,234.6348,n,1,234.6368,234.6401,,0,,,234.6416,234.6449,,,,234.6472,234.6503,,3,1,34,1,1,cvmt/sample/s2.jpg,n,0.9904,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,234.6548,236.6473,o,1,236.6487,236.6519,,0,,,236.6534,236.6573,,,,236.6585,236.6612,,3,2,35,2,1,cvmt/sample/s3.jpg,o,0.7549,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,236.665,238.6579,n,1,238.6598,238.6638,,0,,,238.6653,238.6691,,,,238.6705,238.6736,,3,3,36,3,1,cvmt/sample/s4.jpg,n,0.7979,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,238.6781,240.67,n,1,240.6717,240.6752,,0,,,240.6767,240.681,,,,240.6825,240.6852,,3,4,37,4,1,cvmt/sample/s5.jpg,n,1.1026,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,240.6896,242.6946,n,1,242.6965,242.7,,0,,,242.7016,242.7054,,,,242.7073,242.7099,,3,5,38,5,1,cvmt/sample/s6.jpg,n,1.185,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,242.714,244.7134,o,1,244.7149,244.718,,0,,,244.7196,244.7228,,,,244.7243,244.7274,,3,6,39,6,1,cvmt/sample/s7.jpg,o,0.9975,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,244.7313,246.7389,o,0,246.7407,246.7437,,0,,,246.7452,250.0978,c,3.3185,,250.0996,250.1026,,3,7,40,7,1,cvmt/sample/s8.jpg,n,0.8517,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,250.1234,252.1165,o,0,252.1184,252.1256,,0,,,252.1272,255.1966,c,3.0496,,255.1981,255.201,,3,8,41,8,1,cvmt/sample/s9.jpg,n,1.5845,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,255.2225,257.211,n,1,257.2132,257.2206,,0,,,257.222,257.2265,,,,257.2277,257.2299,,3,9,42,9,1,cvmt/sample/s10.jpg,n,1.0721,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,257.2339,259.2309,n,0,259.2326,259.2362,,0,,,259.2381,262.6952,c,3.4265,,262.6974,273.9418,c,3,10,43,10,1,cvmt/sample/s11.jpg,o,0.7301,,11.1923,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,273.9465,280.152,280.1928,282.1523,n,1,282.1524,282.1559,,0,,,282.156,282.158,,,,282.158,282.159,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,1.5149,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,282.1593,284.1494,n,1,284.1494,284.1497,,0,,,284.1497,284.1501,,,,284.1502,284.1502,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,0.5692,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,284.1504,286.143,n,0,286.1431,286.1433,,0,,,286.1433,286.1436,,,,286.1436,286.1437,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.5146,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,286.1439,288.1353,n,0,288.1354,288.1356,,0,,,288.1357,288.1362,,,,288.1363,288.1364,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.4334,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,288.1367,290.1276,n,0,290.1276,290.1278,,0,,,290.1278,290.1283,,,,290.1283,290.1284,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,0.4118,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,290.1286,292.1266,n,0,292.1267,292.1269,,0,,,292.1271,292.1275,,,,292.1275,292.1276,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,0.3234,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,292.1278,294.127,n,0,294.127,294.1274,,0,,,294.1274,294.1278,,,,294.1279,294.128,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,0.5285,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,294.1282,296.1233,n,0,296.1234,296.1235,,0,,,296.1236,296.124,,,,296.124,296.124,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,0.8307,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,296.1242,298.1312,n,0,298.1313,298.1315,,0,,,298.1315,298.132,,,,298.132,298.132,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,0.721,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,298.1323,300.1193,n,0,300.1193,300.1195,,0,,,300.1195,300.12,,,,300.12,300.1201,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,0.5418,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,300.1203,302.1152,n,1,302.1152,302.1155,,0,,,302.1155,302.1161,,,,302.1161,302.1161,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,0.3266,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,302.1165,304.1123,n,0,304.1123,304.1127,,0,,,304.1127,304.1134,,,,304.1134,304.1135,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,0.3171,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,304.1138,306.1103,n,0,306.1103,306.1105,,0,,,306.1105,306.1108,,,,306.1108,306.1109,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,0.3671,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,306.1111,308.104,n,0,308.104,308.1042,,0,,,308.1042,308.1045,,,,308.1046,308.1046,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,0.6216,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,308.1048,310.1068,o,1,310.1068,310.107,,0,,,310.107,310.1077,,,,310.1077,310.1077,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,1.1285,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,310.108,312.0987,n,0,312.0988,312.0991,,0,,,312.0992,312.0998,,,,312.0998,312.0998,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,0.7175,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,312.1003,314.0983,n,0,314.0984,314.0986,,0,,,314.0986,314.0989,,,,314.0989,314.099,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,0.8035,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,314.0992,316.1076,n,0,316.1077,316.108,,0,,,316.108,316.1086,,,,316.1086,316.1087,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,0.5848,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,316.109,318.1052,n,1,318.1053,318.1055,,0,,,318.1055,318.1062,,,,318.1062,318.1063,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,0.6292,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,318.1066,320.096,n,0,320.096,320.0962,,0,,,320.0962,320.097,,,,320.097,320.0971,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,0.976,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,320.0973,322.1135,n,0,322.1135,322.1137,,0,,,322.1137,322.1144,,,,322.1144,322.1144,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,0.7138,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,322.1148,324.113,n,0,324.113,324.1133,,0,,,324.1133,324.1137,,,,324.1137,324.1138,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,0.6321,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,324.1141,326.1196,n,1,326.1197,326.1199,,0,,,326.1199,326.1206,,,,326.1206,326.1207,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,0.6545,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,326.1209,328.1187,n,1,328.1188,328.119,,0,,,328.119,328.1196,,,,328.1196,328.1196,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,1.0203,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,328.1199,330.111,n,0,330.111,330.1114,,0,,,330.1114,330.1119,,,,330.1119,330.112,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,1.0888,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,330.1122,332.1144,n,1,332.1144,332.1146,,0,,,332.1146,332.1149,,,,332.1149,332.1149,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,0.9335,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,332.1151,334.111,n,0,334.111,334.1113,,0,,,334.1113,334.1121,,,,334.1121,334.1122,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,0.8839,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,334.1125,336.1343,n,1,336.1343,336.1344,,0,,,336.1344,336.135,,,,336.135,336.1352,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,0.6993,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,336.1354,338.1396,n,1,338.1396,338.1397,,0,,,338.1397,338.1402,,,,338.1402,338.1402,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,0.9249,,,,,,,,,,,,,,,,,,,,,,,,,
,,111083,036,1,2024-03-07_17h28.32.103,Memory and Syntax,2023.2.3,MacIntel,60.24096386,,,,,338.1404,340.1326,n,0,340.1326,340.1328,,0,,,340.1329,340.1332,,,,340.1332,340.1332,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,0.5617,,,,,,,,,,,,,,,,,,,,,,,,,
