ajt_sess,testSent,condition,word,img,Session1.thisRepN,Session1.thisTrialN,Session1.thisN,Session1.thisIndex,Session2.thisRepN,Session2.thisTrialN,Session2.thisN,Session2.thisIndex,s2_engAJT_trials.thisRepN,s2_engAJT_trials.thisTrialN,s2_engAJT_trials.thisN,s2_engAJT_trials.thisIndex,S2_vocabPhase.thisRepN,S2_vocabPhase.thisTrialN,S2_vocabPhase.thisN,S2_vocabPhase.thisIndex,S2_vocabRep.thisRepN,S2_vocabRep.thisTrialN,S2_vocabRep.thisN,S2_vocabRep.thisIndex,S2_vocabLearnTrials.thisRepN,S2_vocabLearnTrials.thisTrialN,S2_vocabLearnTrials.thisN,S2_vocabLearnTrials.thisIndex,S2_vocabTestTrials.thisRepN,S2_vocabTestTrials.thisTrialN,S2_vocabTestTrials.thisN,S2_vocabTestTrials.thisIndex,load_text.started,load_text.stopped,ajt_instr.started,ajt_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.started,start_ajt.stopped,eng_ajt_sent.started,eng_ajt_sent.stopped,acceptability.response,acceptability.rt,acceptability.started,acceptability.stopped,vocab_text.started,vocab_text.stopped,vocab_image.started,vocab_image.stopped,S2_vrepeat.started,S2_vrepeat.stopped,S2_vrepeat_key_resp.keys,S2_vrepeat_key_resp.rt,S2_vrepeat_key_resp.started,S2_vrepeat_key_resp.stopped,vtest_instr_text.started,vtest_instr_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,The cat bit the dog,filler,,,,,,,0,0,0,0,0,16,16,3,,,,,,,,,,,,,,,,,,,,,,,,,566.3923408985138,None,1.6,0.2850778102874756,566.3923408985138,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,think of things,filler,,,,,,,0,0,0,0,0,17,17,14,,,,,,,,,,,,,,,,,,,,,,,,,566.7029747962952,None,1.6,0.30159592628479004,566.7029747962952,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,come on brain,filler,,,,,,,0,0,0,0,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,567.0279388427734,None,1.6,0.29800987243652344,567.0279388427734,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,women hold up half the sky,filler,,,,,,,0,0,0,0,0,19,19,29,,,,,,,,,,,,,,,,,,,,,,,,,567.3511328697205,None,1.6,0.3342170715332031,567.3511328697205,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,here we gooooooo,filler,,,,,,,0,0,0,0,0,20,20,19,,,,,,,,,,,,,,,,,,,,,,,,,567.7077479362488,None,1.6,0.2633960247039795,567.7077479362488,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,The dog cried himself,ASV,,,,,,,0,0,0,0,0,21,21,22,,,,,,,,,,,,,,,,,,,,,,,,,567.9959189891815,None,1.6,0.29205894470214844,567.9959189891815,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,women hold up half the sky,filler,,,,,,,0,0,0,0,0,22,22,9,,,,,,,,,,,,,,,,,,,,,,,,,568.3127069473267,None,1.6,0.3200860023498535,568.3127069473267,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,fuck me dude idk,filler,,,,,,,0,0,0,0,0,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,,568.6562509536743,None,1.6,0.3045339584350586,568.6562509536743,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,Chased the dog the cat,WOV,,,,,,,0,0,0,0,0,24,24,20,,,,,,,,,,,,,,,,,,,,,,,,,568.9844069480896,None,1.6,0.29949307441711426,568.9844069480896,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,Yup my mind is blank rn,filler,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,569.3130218982697,None,1.6,0.6787528991699219,569.3130218982697,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,be so smart,filler,,,,,,,0,0,0,0,0,26,26,16,,,,,,,,,,,,,,,,,,,,,,,,,570.0129489898682,None,1.6,0.35457801818847656,570.0129489898682,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,The dog the cat chased,filler,,,,,,,0,0,0,0,0,27,27,21,,,,,,,,,,,,,,,,,,,,,,,,,570.3919649124146,None,1.6,0.3964500427246094,570.3919649124146,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,unite,filler,,,,,,,0,0,0,0,0,28,28,7,,,,,,,,,,,,,,,,,,,,,,,,,570.8118839263916,None,1.6,0.39357900619506836,570.8118839263916,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
2,Chased the dog the cat,WOV,,,,,,,0,0,0,0,0,29,29,0,,,,,,,,,,,,,,,,,,,,,,,,,571.2312848567963,None,1.6,1.7716238498687744,571.2312848567963,None,,,,,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,974.5820379257202,None,974.5820379257202,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,975.8090479373932,None,975.8090479373932,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,977.4424588680267,None,977.4424588680267,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,978.1366639137268,None,978.1366639137268,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,979.7916488647461,None,979.7916488647461,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu troise,brocanto/stims/to_use/janitor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,5,5,4,,,,,,,,,,,,,,,,,,,981.0123009681702,None,981.0123009681702,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,6,1,,,,,,,,,,,,,,,,,,,982.1548538208008,None,982.1548538208008,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,7,0,,,,,,,,,,,,,,,,,,,982.5495488643646,None,982.5495488643646,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,2,8,2,,,,,,,,,,,,,,,,,,,983.6044178009033,None,983.6044178009033,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,3,9,3,,,,,,,,,,,,,,,,,,,985.5437808036804,None,985.5437808036804,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu troise,brocanto/stims/to_use/janitor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,4,10,4,,,,,,,,,,,,,,,,,,,986.561292886734,None,986.561292886734,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,5,11,5,,,,,,,,,,,,,,,,,,,987.1610889434814,None,987.1610889434814,None,,,,,,,,,1,2,2022-10-15_18h03.13.749,memory and syntax,2022.1.1,59.85731757613987,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.7524828910828,None,t,2.528762102127075,987.7524828910828,None,990.302628993988,None,,,,,,,
