ajt_sess,testSent,condition,word,img,Session1.thisRepN,Session1.thisTrialN,Session1.thisN,Session1.thisIndex,Session2.thisRepN,Session2.thisTrialN,Session2.thisN,Session2.thisIndex,s2_engAJT_trials.thisRepN,s2_engAJT_trials.thisTrialN,s2_engAJT_trials.thisN,s2_engAJT_trials.thisIndex,S2_vocabPhase.thisRepN,S2_vocabPhase.thisTrialN,S2_vocabPhase.thisN,S2_vocabPhase.thisIndex,S2_vocabRep.thisRepN,S2_vocabRep.thisTrialN,S2_vocabRep.thisN,S2_vocabRep.thisIndex,S2_vocabLearnTrials.thisRepN,S2_vocabLearnTrials.thisTrialN,S2_vocabLearnTrials.thisN,S2_vocabLearnTrials.thisIndex,S2_vocabTestTrials.thisRepN,S2_vocabTestTrials.thisTrialN,S2_vocabTestTrials.thisN,S2_vocabTestTrials.thisIndex,load_text.started,load_text.stopped,ajt_instr.started,ajt_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.started,start_ajt.stopped,eng_ajt_sent.started,eng_ajt_sent.stopped,acceptability.response,acceptability.rt,acceptability.started,acceptability.stopped,vocab_text.started,vocab_text.stopped,vocab_image.started,vocab_image.stopped,S2_vrepeat.started,S2_vrepeat.stopped,S2_vrepeat_key_resp.keys,S2_vrepeat_key_resp.rt,S2_vrepeat_key_resp.started,S2_vrepeat_key_resp.stopped,vtest_instr_text.started,vtest_instr_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,workers of the world,filler,,,,,,,0,0,0,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,24.378861904144287,None,1.6,0.3354299068450928,24.378861904144287,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,Hold up women half the sky,WOV,,,,,,,0,0,0,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,24.740365982055664,None,1.6,0.2374417781829834,24.740365982055664,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,Yup my mind is blank rn,filler,,,,,,,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,,,,,,,,,,,,25.00257396697998,None,1.6,0.27051711082458496,25.00257396697998,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,you have nothing to lose but your chains,filler,,,,,,,0,0,0,0,0,13,13,28,,,,,,,,,,,,,,,,,,,,,,,,,25.29943585395813,None,1.6,0.23312091827392578,25.29943585395813,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,be so smart,filler,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,25.558780908584595,None,1.6,0.2780749797821045,25.558780908584595,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,Chased the dog the cat,WOV,,,,,,,0,0,0,0,0,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,25.861274003982544,None,1.6,0.253619909286499,25.861274003982544,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,The cat bit the dog,filler,,,,,,,0,0,0,0,0,16,16,23,,,,,,,,,,,,,,,,,,,,,,,,,26.13895583152771,None,1.6,0.27893805503845215,26.13895583152771,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,women hold up half the sky,filler,,,,,,,0,0,0,0,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,26.44421100616455,None,1.6,0.284045934677124,26.44421100616455,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,God I wish I could come up with more,filler,,,,,,,0,0,0,0,0,18,18,24,,,,,,,,,,,,,,,,,,,,,,,,,26.753113985061646,None,1.6,0.2653210163116455,26.753113985061646,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,God I wish I could come up with more,filler,,,,,,,0,0,0,0,0,19,19,4,,,,,,,,,,,,,,,,,,,,,,,,,27.03899598121643,None,1.6,0.26363611221313477,27.03899598121643,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,christ I give up,filler,,,,,,,0,0,0,0,0,20,20,17,,,,,,,,,,,,,,,,,,,,,,,,,27.327892780303955,None,1.6,0.29579901695251465,27.327892780303955,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,workers of the world,filler,,,,,,,0,0,0,0,0,21,21,26,,,,,,,,,,,,,,,,,,,,,,,,,27.648217916488647,None,1.6,0.2507641315460205,27.648217916488647,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,think of things,filler,,,,,,,0,0,0,0,0,22,22,14,,,,,,,,,,,,,,,,,,,,,,,,,27.92355179786682,None,1.6,0.2689208984375,27.92355179786682,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,you have nothing to lose but your chains,filler,,,,,,,0,0,0,0,0,23,23,8,,,,,,,,,,,,,,,,,,,,,,,,,28.218978881835938,None,1.6,0.26814794540405273,28.218978881835938,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,here we gooooooo,filler,,,,,,,0,0,0,0,0,24,24,19,,,,,,,,,,,,,,,,,,,,,,,,,28.51058077812195,None,1.6,0.5517709255218506,28.51058077812195,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,fuck me dude idk,filler,,,,,,,0,0,0,0,0,25,25,12,,,,,,,,,,,,,,,,,,,,,,,,,29.087432861328125,None,1.6,0.2678251266479492,29.087432861328125,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,Unite workers of the world,WOV,,,,,,,0,0,0,0,0,26,26,11,,,,,,,,,,,,,,,,,,,,,,,,,29.380814790725708,None,1.6,0.27697205543518066,29.380814790725708,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,unite,filler,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,29.682077884674072,None,1.6,0.19653105735778809,29.682077884674072,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,come on brain,filler,,,,,,,0,0,0,0,0,28,28,13,,,,,,,,,,,,,,,,,,,,,,,,,29.902967929840088,None,1.6,0.28949785232543945,29.902967929840088,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
2,copy and paste,filler,,,,,,,0,0,0,0,0,29,29,18,,,,,,,,,,,,,,,,,,,,,,,,,30.216871976852417,None,1.6,0.26215386390686035,30.216871976852417,None,,,,,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,31.756311893463135,None,31.756311893463135,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,5,,,,,,,,,,,,,,,,,,,34.040305852890015,None,34.040305852890015,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu troise,brocanto/stims/to_use/janitor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,35.40576887130737,None,35.40576887130737,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,37.2127149105072,None,37.2127149105072,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,38.03304100036621,None,38.03304100036621,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,5,5,1,,,,,,,,,,,,,,,,,,,39.29734492301941,None,39.29734492301941,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu pleck,brocanto/stims/to_use/mechanic1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,6,0,,,,,,,,,,,,,,,,,,,40.01950788497925,None,40.01950788497925,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu troise,brocanto/stims/to_use/janitor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,1,7,4,,,,,,,,,,,,,,,,,,,41.063464879989624,None,41.063464879989624,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu blom,brocanto/stims/to_use/firefighter3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,2,8,2,,,,,,,,,,,,,,,,,,,41.512340784072876,None,41.512340784072876,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu neep,brocanto/stims/to_use/doctor2.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,3,9,1,,,,,,,,,,,,,,,,,,,42.63435697555542,None,42.63435697555542,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu vode,brocanto/stims/to_use/chef1.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,4,10,3,,,,,,,,,,,,,,,,,,,44.23686695098877,None,44.23686695098877,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,lu neimo,brocanto/stims/to_use/pilot3.jpg,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,5,11,5,,,,,,,,,,,,,,,,,,,45.17494797706604,None,45.17494797706604,None,,,,,,,,,1,2,2022-10-11_13h16.39.284,memory and syntax,2022.1.1,59.95451563149942,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.239969968795776,None,t,3.3312289714813232,46.239969968795776,None,49.589828968048096,None,,,,,,,
