load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,156.1598,158.1593,n,0,0.5929,,158.1593,158.1594,,0,158.1594,158.1597,,158.1597,158.1597,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,158.1598,160.1593,o,1,1.237,,160.1593,160.1594,,0,160.1594,160.1597,,160.1597,160.1597,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,160.1598,162.1594,n,0,0.687,,162.1594,162.1595,,0,162.1595,162.1597,,162.1597,162.1597,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,162.1598,164.1593,,0,,,164.1594,168.9427,n,0,168.9427,168.9476,,168.9476,168.9477,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,,,,,4.765,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,168.9478,170.9427,o,1,0.8507,,170.9428,170.9438,,0,170.9439,170.944,,170.944,170.9441,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,170.9442,172.9428,o,1,1.1005,,172.9428,172.9429,,0,172.9429,172.943,,172.943,172.9431,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,172.9431,174.9427,n,0,0.7581,,174.9427,174.9427,,0,174.9427,174.9429,,174.9429,174.943,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,174.9431,176.9427,n,1,0.6178,,176.9427,176.9428,,0,176.9429,176.943,,176.943,176.9431,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,176.9431,178.9426,n,0,1.0391,,178.9426,178.9427,,0,178.9427,178.943,,178.943,178.9431,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,178.9432,180.9427,n,0,0.6744,,180.9427,180.9429,,0,180.9429,180.9431,,180.9431,180.9431,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,180.9432,182.9426,o,1,1.3889,,182.9426,182.9428,,0,182.9428,182.9429,,182.9429,182.9429,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,182.943,184.9427,n,1,0.9028,,184.9427,184.9427,,0,184.9427,184.943,,184.943,184.943,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,184.9431,186.9426,n,1,0.7767,,186.9426,186.9427,,0,186.9427,186.943,,186.943,186.943,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,186.9431,188.9427,o,1,0.9066,,188.9427,188.9428,,0,188.9429,188.943,,188.943,188.9431,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,188.9431,190.9427,n,1,0.6661,,190.9427,190.9428,,0,190.9428,190.943,,190.943,190.943,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,190.9431,192.9427,n,0,1.1327,,192.9428,192.9428,,0,192.9428,192.9432,,192.9432,192.9432,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,192.9433,194.9426,n,1,1.1344,,194.9427,194.9429,,0,194.9429,194.9431,,194.9431,194.9431,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,194.9433,196.9427,n,1,0.6866,,196.9428,196.9429,,0,196.9429,196.9431,,196.9431,196.9431,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,196.9433,198.9428,o,1,1.0196,,198.9428,198.9429,,0,198.9429,198.9431,,198.9431,198.9432,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,198.9433,200.9427,o,1,1.3724,,200.9427,200.9428,,0,200.9429,200.943,,200.943,200.9431,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,200.9433,202.9428,n,1,0.5906,,202.9428,202.943,,0,202.943,202.9432,,202.9432,202.9432,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,202.9433,204.9426,n,1,0.705,,204.9427,204.9428,,0,204.9428,204.943,,204.943,204.9431,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,204.9432,206.9427,o,1,1.1043,,206.9428,206.9428,,0,206.9428,206.9431,,206.9431,206.9432,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,206.9433,208.9428,o,0,0.9491,,208.9428,208.943,,0,208.9431,208.9433,,208.9433,208.9433,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,208.9435,210.9426,o,1,0.8973,,210.9427,210.9428,,0,210.9429,210.943,,210.943,210.943,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,210.9432,212.9428,o,0,0.9791,,212.9428,212.9429,,0,212.9429,212.943,,212.943,212.9431,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,212.9432,214.9427,n,0,1.469,,214.9427,214.9428,,0,214.9428,214.943,,214.943,214.943,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,214.943,216.9427,n,1,1.4786,,216.9427,216.9428,,0,216.9428,216.943,,216.943,216.943,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,216.9431,218.9428,n,0,0.7069,,218.9428,218.9429,,0,218.9429,218.9431,,218.9431,218.9431,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,218.9432,220.9427,n,1,0.802,,220.9428,220.9429,,0,220.9429,220.943,,220.9431,220.9431,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,220.9432,222.9427,o,1,1.1011,,222.9427,222.9428,,0,222.9428,222.943,,222.943,222.9431,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,222.9431,224.9427,o,1,1.1553,,224.9427,224.9429,,0,224.9429,224.943,,224.943,224.9431,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,224.9432,226.9427,n,1,0.6304,,226.9427,226.9428,,0,226.9428,226.9431,,226.9431,226.9432,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,226.9432,228.9428,o,1,1.137,,228.9428,228.9429,,0,228.9429,228.9431,,228.9431,228.9431,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,228.9433,230.9427,o,1,0.6809,,230.9427,230.9429,,0,230.9429,230.9431,,230.9431,230.9432,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,230.9432,232.9429,n,0,1.3815,,232.943,232.9431,,0,232.9431,232.9432,,232.9432,232.9433,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,232.9435,234.9427,o,0,0.8996,,234.9427,234.9428,,0,234.9428,234.943,,234.943,234.943,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,234.9431,236.9427,o,1,0.8716,,236.9429,236.943,,0,236.943,236.9432,,236.9432,236.9432,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,236.9433,238.9428,n,0,0.931,,238.9428,238.9429,,0,238.9429,238.9431,,238.9431,238.9432,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,238.9433,240.9428,n,1,0.8856,,240.9428,240.9428,,0,240.9428,240.9431,,240.9431,240.9431,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,240.9432,242.9428,o,1,0.8896,,242.9428,242.9429,,0,242.943,242.9433,,242.9433,242.9433,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h12.22.997,Memory and Syntax,2023.2.3,Win32,58.47953216,,,,,242.9434,244.9427,,0,,,244.9427,245.526,o,1,245.5261,245.5312,,245.5312,245.5312,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,,,0.5753,,,,,,,,,,,,,,,,,,,,,,,
