load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,experimentFlow.thisRepN,experimentFlow.thisTrialN,experimentFlow.thisN,experimentFlow.thisIndex,experimentFlow.ran,experimentFlow.order,session,mem_test_reps,cvmt,cvmtP1_reps,cvmtP2_reps,asrt,crtt,cspan,english_ajt_reps,brocanto_learn_reps,brocanto_gjt_reps,brocantoLearnPrax.thisRepN,brocantoLearnPrax.thisTrialN,brocantoLearnPrax.thisN,brocantoLearnPrax.thisIndex,brocantoLearnPrax.ran,brocantoLearnPrax.order,brocantoResources,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,vocabPhase.order,vocabTestTrials.order
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,83.866,85.8653,n,0,85.8654,85.8654,,0,,,85.8654,85.8656,,85.8657,85.8657,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,0.0581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,85.8658,87.8653,n,1,87.8653,87.8654,,0,,,87.8654,87.8656,,87.8656,87.8656,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,0.2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,87.8657,89.8653,n,1,89.8653,89.8653,,0,,,89.8654,89.8655,,89.8656,89.8656,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,0.3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,89.8657,91.8653,n,0,91.8654,91.8654,,0,,,91.8654,91.8657,,91.8657,91.8657,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,0.2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,91.8658,93.8654,o,0,93.8654,93.8656,,0,,,93.8656,93.8657,,93.8657,93.8657,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,0.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,93.8659,95.8655,o,1,95.8655,95.8656,,0,,,95.8656,95.8658,,95.8658,95.8659,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,1.3907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,95.866,97.8654,n,1,97.8654,97.8655,,0,,,97.8656,97.8658,,97.8658,97.8658,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,0.5309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,97.866,99.8654,n,1,99.8654,99.8656,,0,,,99.8656,99.8658,,99.8658,99.8658,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,1.0564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,99.866,101.8653,o,1,101.8653,101.8655,,0,,,101.8655,101.8657,,101.8657,101.8657,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,0.5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,101.8658,103.8654,o,1,103.8655,103.8656,,0,,,103.8656,103.8659,,103.866,103.866,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,0.6148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,103.8662,105.8654,n,1,105.8654,105.8655,,0,,,105.8655,105.8657,,105.8657,105.8657,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,105.8659,107.8654,o,0,107.8654,107.8655,,0,,,107.8655,107.8658,,107.8658,107.8658,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,0.3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,107.8659,109.8654,o,1,109.8655,109.8655,,0,,,109.8655,109.8658,,109.8658,109.8658,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,0.9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,109.866,111.8653,n,1,111.8653,111.8655,,0,,,111.8655,111.8657,,111.8657,111.8657,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,0.9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,111.8658,113.8655,o,1,113.8655,113.8656,,0,,,113.8656,113.8658,,113.8659,113.8659,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,113.866,115.8655,o,0,115.8655,115.8656,,0,,,115.8656,115.8658,,115.8658,115.8659,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,0.6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,115.866,117.8654,n,0,117.8655,117.8655,,0,,,117.8655,117.8657,,117.8658,117.8659,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,1.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,117.8659,119.8654,o,0,119.8654,119.8655,,0,,,119.8656,119.8658,,119.8658,119.8659,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,0.0624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,119.866,121.8655,o,1,121.8656,121.8656,,0,,,121.8656,121.8658,,121.8658,121.8659,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,0.7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,121.866,123.8655,o,0,123.8655,123.8657,,0,,,123.8657,123.8658,,123.8658,123.8658,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,0.7354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,123.8659,125.8654,n,0,125.8655,125.8656,,0,,,125.8656,125.8658,,125.8658,125.8658,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,0.2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,125.866,127.8655,o,1,127.8656,127.8656,,0,,,127.8656,127.8658,,127.8658,127.8658,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,0.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,127.8659,129.8655,n,1,129.8655,129.8656,,0,,,129.8657,129.8658,,129.8658,129.8659,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,0.3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,129.8659,131.8653,o,1,131.8654,131.8655,,0,,,131.8655,131.8657,,131.8657,131.8657,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,0.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,131.8659,133.8654,n,0,133.8654,133.8656,,0,,,133.8656,133.8657,,133.8657,133.8657,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,0.7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,133.8658,135.8655,o,1,135.8655,135.8656,,0,,,135.8656,135.8658,,135.8658,135.8658,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,0.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,135.866,137.8654,o,0,137.8654,137.8655,,0,,,137.8655,137.8657,,137.8657,137.8657,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,0.3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,137.8658,139.8656,,0,139.8656,141.1821,o,1,1.307,,141.1821,141.1869,,141.187,141.187,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,141.187,143.1821,n,0,143.1821,143.1831,,0,,,143.1831,143.1832,,143.1833,143.1833,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,1.6877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,143.1834,145.1822,o,0,145.1822,145.1824,,0,,,145.1824,145.1826,,145.1827,145.1827,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,0.8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,145.1828,147.1821,,0,147.1821,149.0655,n,0,1.8736,,149.0655,149.0704,,149.0704,149.0704,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,149.0705,151.0655,n,0,151.0655,151.0666,,0,,,151.0666,151.0668,,151.0668,151.0668,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,1.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,151.0668,153.0657,n,0,153.0657,153.0657,,0,,,153.0657,153.066,,153.066,153.066,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,153.0661,155.0653,o,1,155.0654,155.0655,,0,,,155.0655,155.0657,,155.0657,155.0658,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,0.5018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,155.0659,157.0653,n,0,157.0654,157.0655,,0,,,157.0655,157.0659,,157.0659,157.0659,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,157.066,159.0655,n,0,159.0655,159.0656,,0,,,159.0656,159.0658,,159.0658,159.0658,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,159.0659,161.0654,o,0,161.0655,161.0655,,0,,,161.0655,161.0658,,161.0658,161.0658,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,161.0659,163.0655,o,0,163.0655,163.0656,,0,,,163.0656,163.0659,,163.0659,163.0659,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,0.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,163.0659,165.0654,n,0,165.0654,165.0656,,0,,,165.0656,165.0657,,165.0657,165.0657,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,0.2367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,165.0659,167.0655,o,1,167.0656,167.0657,,0,,,167.0657,167.0659,,167.0659,167.0659,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,0.4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,167.066,169.0655,n,0,169.0656,169.0656,,0,,,169.0656,169.0658,,169.0658,169.0658,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,0.2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,169.0659,171.0655,o,1,171.0655,171.0656,,0,,,171.0656,171.0658,,171.0658,171.0658,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,0.4354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,171.0659,173.0655,n,0,173.0655,173.0657,,0,,,173.0657,173.0658,,173.0658,173.0659,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,0.3715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,173.0659,175.0655,n,0,175.0655,175.0656,,0,,,175.0656,175.0658,,175.0658,175.0658,,0,64,64,64,1,cvmt/test_items/t65.jpeg,o,0.3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,175.0659,177.0654,n,0,177.0655,177.0657,,0,,,177.0657,177.0658,,177.0658,177.0658,,0,65,65,65,1,cvmt/test_items/t66.jpeg,o,0.2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,177.0659,179.0656,o,0,179.0656,179.0658,,0,,,179.0658,179.0659,,179.0659,179.0659,,0,66,66,66,1,cvmt/test_items/t67.jpeg,n,0.8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,179.0661,181.0655,n,0,181.0656,181.0656,,0,,,181.0657,181.0659,,181.0659,181.0659,,0,67,67,67,1,cvmt/test_items/t68.jpeg,o,0.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,181.066,183.0655,o,1,183.0656,183.0657,,0,,,183.0657,183.0659,,183.0659,183.0659,,0,68,68,68,1,cvmt/test_items/t69.jpeg,o,0.1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,183.066,185.0655,n,0,185.0655,185.0656,,0,,,185.0656,185.0658,,185.0658,185.0658,,0,69,69,69,1,cvmt/test_items/t70.jpeg,o,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,185.0659,187.0655,o,0,187.0656,187.0656,,0,,,187.0657,187.0659,,187.066,187.066,,0,70,70,70,1,cvmt/test_items/t71.jpeg,n,0.3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117478,031,1,2024-03-05_22h24.32.830,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,187.0661,189.0655,o,1,189.0655,189.0656,,0,,,189.0656,189.0658,,189.0658,189.0658,,0,71,71,71,1,cvmt/test_items/t72.jpeg,o,0.8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
