load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
0.0002,0.2091,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,0.2327,111.2418,111.2547,119.5909,119.651,121.5974,,0,121.598,124.8995,n,1,3.2846,,124.9001,124.912,,124.9126,124.9142,,0,0,0,0,1,cvmt/sample/s1.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,124.9157,126.9142,n,1,126.9146,126.9156,,0,,,126.916,126.9171,,126.9175,126.9184,,0,1,1,1,1,cvmt/sample/s2.jpg,n,1.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,126.9199,128.9144,,0,128.9149,133.5315,n,0,4.6067,,133.5319,140.8473,c,140.8477,140.8486,,0,2,2,2,1,cvmt/sample/s3.jpg,o,,,7.2927,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,140.8602,142.8555,,0,142.8559,156.3651,n,1,13.4978,,156.3657,156.3783,,156.3787,156.3795,,0,3,3,3,1,cvmt/sample/s4.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,156.381,158.3813,,0,158.3817,159.2981,n,1,0.9043,,159.2986,159.2996,,159.3,159.3009,,0,4,4,4,1,cvmt/sample/s5.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,159.3023,161.297,,0,161.2975,161.7306,n,1,0.4239,,161.7311,161.7321,,161.7326,161.7335,,0,5,5,5,1,cvmt/sample/s6.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,161.7348,163.7315,,0,163.732,163.956,o,1,0.2183,,163.9565,163.9575,,163.958,163.9588,,0,6,6,6,1,cvmt/sample/s7.jpg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,163.9603,165.9563,,0,165.9569,166.2147,n,1,0.2478,,166.2152,166.2163,,166.2167,166.2175,,0,7,7,7,1,cvmt/sample/s8.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117572,043,1,2024-03-05_20h43.06.446,Memory and Syntax,2023.2.3,MacIntel,120.4819277,,,,,166.219,168.2145,,0,168.2151,168.706,n,1,0.4813,,168.7064,168.7173,,168.7178,168.7186,,0,8,8,8,1,cvmt/sample/s9.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
