load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,62.898,64.898,n,1,64.898,64.899,,0,,,64.899,64.899,,64.899,64.899,,0,9,9,9,1,cvmt/sample/s10.jpg,n,0.763,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,64.9,66.899,n,0,66.899,66.9,,0,,,66.9,71.824,c,71.824,81.641,r,0,10,10,10,1,cvmt/sample/s11.jpg,o,0.613,,4.902,,9.756,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,81.642,83.642,n,1,83.642,83.643,,0,,,83.643,83.646,,83.646,83.648,,1,0,11,0,1,cvmt/sample/s1.jpg,n,1.429,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,83.648,85.644,n,1,85.644,85.644,,0,,,85.644,85.644,,85.644,85.645,,1,1,12,1,1,cvmt/sample/s2.jpg,n,0.731,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,85.645,87.645,o,1,87.645,87.645,,0,,,87.646,87.646,,87.646,87.647,,1,2,13,2,1,cvmt/sample/s3.jpg,o,1.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,87.647,89.646,n,1,89.646,89.647,,0,,,89.647,89.647,,89.647,89.648,,1,3,14,3,1,cvmt/sample/s4.jpg,n,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,89.648,91.647,n,1,91.647,91.647,,0,,,91.648,91.648,,91.648,91.648,,1,4,15,4,1,cvmt/sample/s5.jpg,n,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,91.649,93.648,n,1,93.648,93.649,,0,,,93.649,93.649,,93.649,93.649,,1,5,16,5,1,cvmt/sample/s6.jpg,n,0.827,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,93.649,95.649,o,1,95.649,95.65,,0,,,95.65,95.65,,95.65,95.65,,1,6,17,6,1,cvmt/sample/s7.jpg,o,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,95.65,97.65,o,0,97.651,97.651,,0,,,97.651,101.792,c,101.792,101.793,,1,7,18,7,1,cvmt/sample/s8.jpg,n,1.288,,4.117,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,101.793,103.787,n,1,103.787,103.788,,0,,,103.788,103.792,,103.792,103.792,,1,8,19,8,1,cvmt/sample/s9.jpg,n,1.215,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,103.792,105.789,n,1,105.789,105.789,,0,,,105.789,105.789,,105.789,105.789,,1,9,20,9,1,cvmt/sample/s10.jpg,n,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,105.79,107.79,o,1,107.79,107.79,,0,,,107.79,107.79,,107.79,116.017,r,1,10,21,10,1,cvmt/sample/s11.jpg,o,0.929,,,,8.183,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,116.018,118.012,n,1,118.012,118.013,,0,,,118.013,118.014,,118.014,118.017,,2,0,22,0,1,cvmt/sample/s1.jpg,n,1.189,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,118.018,120.013,n,1,120.013,120.014,,0,,,120.014,120.014,,120.014,120.014,,2,1,23,1,1,cvmt/sample/s2.jpg,n,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,120.015,122.015,o,1,122.015,122.015,,0,,,122.015,122.016,,122.016,122.016,,2,2,24,2,1,cvmt/sample/s3.jpg,o,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,122.016,124.016,n,1,124.016,124.016,,0,,,124.016,124.016,,124.016,124.016,,2,3,25,3,1,cvmt/sample/s4.jpg,n,0.695,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,124.017,126.017,n,1,126.017,126.017,,0,,,126.017,126.018,,126.018,126.018,,2,4,26,4,1,cvmt/sample/s5.jpg,n,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,126.018,128.018,n,1,128.018,128.018,,0,,,128.018,128.019,,128.019,128.019,,2,5,27,5,1,cvmt/sample/s6.jpg,n,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,128.019,130.019,o,1,130.019,130.019,,0,,,130.019,130.02,,130.02,130.02,,2,6,28,6,1,cvmt/sample/s7.jpg,o,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,130.02,132.02,,0,132.02,132.12,o,0,0.082,,132.12,135.712,c,135.712,135.712,,2,7,29,7,1,cvmt/sample/s8.jpg,n,,,3.556,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,135.712,137.707,n,1,137.707,137.707,,0,,,137.707,137.71,,137.71,137.71,,2,8,30,8,1,cvmt/sample/s9.jpg,n,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,137.711,139.708,n,1,139.708,139.708,,0,,,139.708,139.709,,139.709,139.709,,2,9,31,9,1,cvmt/sample/s10.jpg,n,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,139.709,141.709,o,1,141.709,141.71,,0,,,141.71,141.71,,141.71,144.821,c,2,10,32,10,1,cvmt/sample/s11.jpg,o,0.537,,,,3.067,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,144.823,151.137,151.149,153.149,n,1,153.15,153.15,,0,,,153.15,153.151,,153.151,153.154,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,153.154,155.15,n,1,155.15,155.151,,0,,,155.151,155.151,,155.151,155.151,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,0.657,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,155.152,157.152,n,0,157.152,157.152,,0,,,157.152,157.153,,157.153,157.153,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,157.153,159.153,n,0,159.153,159.153,,0,,,159.153,159.153,,159.153,159.153,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,159.154,161.154,n,0,161.154,161.154,,0,,,161.154,161.155,,161.155,161.155,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,0.573,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,161.155,163.155,n,0,163.155,163.155,,0,,,163.155,163.156,,163.156,163.156,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,0.652,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,163.156,165.156,n,0,165.156,165.156,,0,,,165.156,165.157,,165.157,165.157,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,165.157,167.157,o,1,167.157,167.157,,0,,,167.157,167.158,,167.158,167.158,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,167.158,169.159,n,0,169.159,169.159,,0,,,169.159,169.16,,169.16,169.16,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,169.161,171.16,n,0,171.16,171.16,,0,,,171.16,171.16,,171.16,171.161,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,0.566,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,171.161,173.161,n,1,173.161,173.161,,0,,,173.161,173.162,,173.162,173.162,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,0.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,173.162,175.162,n,0,175.162,175.162,,0,,,175.162,175.163,,175.163,175.163,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,175.163,177.163,n,0,177.163,177.163,,0,,,177.163,177.164,,177.164,177.164,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,177.164,179.164,n,0,179.164,179.164,,0,,,179.164,179.165,,179.165,179.165,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,179.165,181.166,o,1,181.166,181.166,,0,,,181.166,181.166,,181.166,181.166,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,0.839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,181.167,183.166,o,1,183.166,183.167,,0,,,183.167,183.167,,183.167,183.167,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,1.577,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,183.167,185.168,n,0,185.168,185.168,,0,,,185.168,185.168,,185.168,185.168,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,1.059,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,185.169,187.169,n,0,187.169,187.169,,0,,,187.17,187.17,,187.17,187.17,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,0.931,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,187.171,189.17,n,1,189.17,189.17,,0,,,189.17,189.171,,189.171,189.171,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,189.171,191.171,o,1,191.171,191.171,,0,,,191.171,191.172,,191.172,191.172,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,191.172,193.172,n,0,193.172,193.172,,0,,,193.172,193.173,,193.173,193.173,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,1.078,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,193.173,195.173,o,1,195.173,195.174,,0,,,195.174,195.174,,195.174,195.174,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,0.858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,195.174,197.174,n,1,197.175,197.175,,0,,,197.175,197.175,,197.175,197.175,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,1.133,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,197.175,199.176,n,1,199.176,199.176,,0,,,199.176,199.176,,199.176,199.176,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,199.176,201.177,o,1,201.177,201.178,,0,,,201.178,201.178,,201.178,201.179,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,201.179,203.178,n,1,203.178,203.178,,0,,,203.178,203.179,,203.179,203.179,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,203.179,205.179,o,1,205.179,205.18,,0,,,205.18,205.18,,205.18,205.18,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,205.181,207.18,n,1,207.18,207.181,,0,,,207.181,207.181,,207.181,207.181,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,0.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,207.181,209.181,o,0,209.182,209.182,,0,,,209.182,209.182,,209.182,209.182,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,209.183,211.183,o,1,211.183,211.183,,0,,,211.183,211.184,,211.184,211.184,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,211.184,213.184,o,1,213.184,213.184,,0,,,213.184,213.184,,213.184,213.184,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,0.862,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,213.185,215.187,n,1,215.187,215.187,,0,,,215.187,215.187,,215.187,215.188,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,1.218,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,215.188,217.186,n,1,217.186,217.186,,0,,,217.186,217.187,,217.187,217.187,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,217.187,219.187,o,1,219.188,219.188,,0,,,219.188,219.188,,219.188,219.189,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,1.144,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,219.189,221.189,n,1,221.189,221.189,,0,,,221.189,221.189,,221.189,221.189,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,1.027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,221.189,223.19,o,1,223.19,223.19,,0,,,223.19,223.19,,223.19,223.19,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,223.19,225.191,o,0,225.191,225.191,,0,,,225.191,225.191,,225.191,225.191,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,1.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,225.191,227.192,n,0,227.192,227.192,,0,,,227.192,227.192,,227.192,227.192,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,1.307,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,227.193,229.193,n,1,229.193,229.193,,0,,,229.193,229.193,,229.194,229.194,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,229.194,231.194,o,1,231.194,231.194,,0,,,231.194,231.195,,231.195,231.195,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,231.195,233.196,n,1,233.196,233.196,,0,,,233.196,233.197,,233.197,233.197,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,233.197,235.196,o,1,235.196,235.197,,0,,,235.197,235.197,,235.197,235.197,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,235.197,237.198,o,1,237.198,237.198,,0,,,237.198,237.198,,237.198,237.198,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,237.198,239.199,n,1,239.199,239.199,,0,,,239.199,239.199,,239.199,239.199,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,239.199,241.2,o,1,241.2,241.2,,0,,,241.2,241.201,,241.201,241.201,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110563,171,1,2024-03-13_00h22.58.745,Memory and Syntax,2023.2.3,MacIntel,71.42857143,,,,,241.201,243.201,o,1,243.201,243.201,,0,,,243.201,243.202,,243.202,243.202,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,
