load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,132.9845,134.9806,o,1,0.7091,,134.9807,134.9809,,0,134.981,134.9817,,134.9818,134.982,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,134.9824,136.9786,n,0,0.8124,,136.9788,136.9794,,0,136.9794,136.9801,,136.9801,136.9802,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,136.9806,138.9763,o,1,0.7836,,138.9763,138.9768,,0,138.9769,138.9774,,138.9774,138.9775,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,138.978,140.9735,n,0,0.9912,,140.9736,140.9739,,0,140.9739,140.9746,,140.9746,140.9747,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,140.9751,142.9714,o,1,0.7704,,142.9715,142.9717,,0,142.9717,142.9723,,142.9723,142.9725,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,142.973,144.9689,n,1,0.7565,,144.9689,144.9692,,0,144.9693,144.9698,,144.9698,144.9699,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,144.9702,146.9662,o,0,0.9559,,146.9663,146.9665,,0,146.9666,146.9672,,146.9672,146.9673,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,146.9677,148.9638,n,0,0.5292,,148.9638,148.9641,,0,148.9642,148.9647,,148.9648,148.9648,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,148.9651,150.9616,n,0,1.2375,,150.9617,150.962,,0,150.9621,150.9628,,150.9628,150.9629,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,150.9632,152.959,o,1,0.6558,,152.9591,152.9593,,0,152.9594,152.9599,,152.96,152.9601,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,152.9605,154.9565,n,0,0.7715,,154.9566,154.9568,,0,154.9569,154.9574,,154.9574,154.9576,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,154.9578,156.9549,o,1,0.4893,,156.9551,156.9553,,0,156.9554,156.9559,,156.956,156.956,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,156.9564,158.9519,n,0,0.7055,,158.9519,158.9522,,0,158.9523,158.9528,,158.9528,158.9529,,0,64,64,64,1,cvmt/test_items/t65.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,158.9532,160.9496,o,1,0.5601,,160.9496,160.9499,,0,160.9499,160.9503,,160.9504,160.9505,,0,65,65,65,1,cvmt/test_items/t66.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,160.9508,162.9469,n,1,0.5577,,162.947,162.9472,,0,162.9472,162.9481,,162.9481,162.9481,,0,66,66,66,1,cvmt/test_items/t67.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,162.9485,164.9445,n,0,0.5989,,164.9446,164.9448,,0,164.9448,164.9453,,164.9453,164.9454,,0,67,67,67,1,cvmt/test_items/t68.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,164.9458,166.9421,o,1,0.9047,,166.9422,166.9424,,0,166.9424,166.9429,,166.943,166.9431,,0,68,68,68,1,cvmt/test_items/t69.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,166.9434,168.9396,o,1,0.6757,,168.9396,168.9399,,0,168.9399,168.9405,,168.9406,168.9406,,0,69,69,69,1,cvmt/test_items/t70.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,168.9411,170.9371,o,0,0.6102,,170.9372,170.9375,,0,170.9375,170.9381,,170.9381,170.9382,,0,70,70,70,1,cvmt/test_items/t71.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,170.9386,172.9349,o,1,0.5036,,172.935,172.9352,,0,172.9353,172.9359,,172.9359,172.9359,,0,71,71,71,1,cvmt/test_items/t72.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,172.9364,174.9328,o,1,0.5408,,174.9329,174.9332,,0,174.9333,174.9345,,174.9346,174.9347,,0,72,72,72,1,cvmt/test_items/t73.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,174.9351,176.93,n,0,0.9422,,176.9301,176.9304,,0,176.9305,176.9309,,176.931,176.9311,,0,73,73,73,1,cvmt/test_items/t74.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,176.9315,178.9279,o,1,0.5879,,178.928,178.9282,,0,178.9283,178.9289,,178.9289,178.929,,0,74,74,74,1,cvmt/test_items/t75.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,178.9293,180.9251,o,1,0.6023,,180.9252,180.9255,,0,180.9255,180.9259,,180.9262,180.9263,,0,75,75,75,1,cvmt/test_items/t76.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,180.9267,182.9225,o,1,0.7191,,182.9226,182.9228,,0,182.9229,182.9234,,182.9235,182.9235,,0,76,76,76,1,cvmt/test_items/t77.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,182.9239,184.9204,n,0,0.9238,,184.9205,184.9207,,0,184.9209,184.9215,,184.9216,184.9217,,0,77,77,77,1,cvmt/test_items/t78.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,184.9222,186.9179,o,1,0.0966,,186.918,186.9182,,0,186.9183,186.9188,,186.9189,186.919,,0,78,78,78,1,cvmt/test_items/t79.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,186.9193,188.9154,o,0,0.7023,,188.9154,188.9157,,0,188.9158,188.9163,,188.9163,188.9164,,0,79,79,79,1,cvmt/test_items/t80.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,188.9168,190.9132,o,1,0.4913,,190.9133,190.9137,,0,190.9137,190.9142,,190.9143,190.9143,,0,80,80,80,1,cvmt/test_items/t81.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,190.9147,192.9107,n,0,0.5265,,192.9108,192.9109,,0,192.9109,192.9114,,192.9115,192.9116,,0,81,81,81,1,cvmt/test_items/t82.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,192.9119,194.9084,o,1,0.6614,,194.9084,194.9088,,0,194.9088,194.9094,,194.9095,194.9096,,0,82,82,82,1,cvmt/test_items/t83.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,194.9099,196.9057,o,1,0.813,,196.9057,196.9061,,0,196.9061,196.9067,,196.9067,196.9068,,0,83,83,83,1,cvmt/test_items/t84.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,196.9073,198.9034,n,0,0.7952,,198.9035,198.9037,,0,198.9038,198.9043,,198.9044,198.9044,,0,84,84,84,1,cvmt/test_items/t85.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,198.9048,200.901,o,1,0.4613,,200.9013,200.9015,,0,200.9016,200.9024,,200.9025,200.9026,,0,85,85,85,1,cvmt/test_items/t86.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,200.903,202.8984,n,0,0.8252,,202.8985,202.8995,,0,202.8997,202.901,,202.9011,202.9012,,0,86,86,86,1,cvmt/test_items/t87.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,202.9016,204.8962,n,1,0.7719,,204.8964,204.8966,,0,204.8967,204.8972,,204.8973,204.8974,,0,87,87,87,1,cvmt/test_items/t88.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,204.8977,206.8937,n,1,0.5212,,206.8937,206.8939,,0,206.894,206.8947,,206.8948,206.8948,,0,88,88,88,1,cvmt/test_items/t89.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,206.8953,208.8919,o,1,0.5914,,208.892,208.8926,,0,208.8927,208.8932,,208.8932,208.8934,,0,89,89,89,1,cvmt/test_items/t90.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,208.8938,210.8889,o,1,0.7922,,210.889,210.8898,,0,210.8898,210.8904,,210.8904,210.8904,,0,90,90,90,1,cvmt/test_items/t91.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,210.8909,212.8861,o,1,0.6619,,212.8863,212.8865,,0,212.8865,212.8871,,212.8871,212.8872,,0,91,91,91,1,cvmt/test_items/t92.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,212.8878,214.8843,o,1,0.7158,,214.8844,214.8847,,0,214.8847,214.8853,,214.8853,214.8854,,0,92,92,92,1,cvmt/test_items/t93.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,214.8857,216.8817,,0,,,216.8817,216.9148,o,1,216.9148,216.9155,,216.9155,216.9157,,0,93,93,93,1,cvmt/test_items/t94.jpeg,o,0.0173,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,216.9161,218.9127,o,1,0.9073,,218.9127,218.9131,,0,218.9131,218.9137,,218.9138,218.9139,,0,94,94,94,1,cvmt/test_items/t95.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,218.9142,220.9099,o,1,0.523,,220.9099,220.9102,,0,220.9102,220.9108,,220.9108,220.9109,,0,95,95,95,1,cvmt/test_items/t96.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,220.9113,222.9076,o,1,0.7522,,222.9076,222.9079,,0,222.9079,222.9084,,222.9085,222.9085,,0,96,96,96,1,cvmt/test_items/t97.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,222.9089,224.9055,o,0,0.1572,,224.9055,224.9058,,0,224.9058,224.9063,,224.9063,224.9064,,0,97,97,97,1,cvmt/test_items/t98.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,224.9068,226.9029,o,1,0.5086,,226.9029,226.9031,,0,226.9032,226.9037,,226.9038,226.9038,,0,98,98,98,1,cvmt/test_items/t99.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,226.9042,228.9006,o,1,0.671,,228.9006,228.9015,,0,228.9016,228.9021,,228.9035,228.9037,,0,99,99,99,1,cvmt/test_items/t100.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,228.9041,230.8977,o,1,0.7892,,230.8977,230.898,,0,230.898,230.8988,,230.8988,230.8988,,0,100,100,100,1,cvmt/test_items/t101.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,230.8992,232.8956,o,1,0.6545,,232.8957,232.8959,,0,232.896,232.8966,,232.8966,232.8967,,0,101,101,101,1,cvmt/test_items/t102.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,232.8971,234.8935,n,0,1.0191,,234.8935,234.8951,,0,234.8952,234.8957,,234.8957,234.8959,,0,102,102,102,1,cvmt/test_items/t103.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,234.8962,236.8907,o,1,0.8112,,236.8907,236.891,,0,236.891,236.8919,,236.8919,236.892,,0,103,103,103,1,cvmt/test_items/t104.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,236.8924,238.8881,o,0,0.8239,,238.8882,238.8884,,0,238.8886,238.8891,,238.8891,238.8892,,0,104,104,104,1,cvmt/test_items/t105.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,238.8898,240.8856,o,1,0.8574,,240.8857,240.8859,,0,240.8859,240.8864,,240.8864,240.8865,,0,105,105,105,1,cvmt/test_items/t106.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,240.8867,242.8836,o,1,0.7545,,242.8837,242.8841,,0,242.8841,242.8847,,242.8847,242.8848,,0,106,106,106,1,cvmt/test_items/t107.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,242.8851,244.8811,o,1,1.2172,,244.8811,244.8813,,0,244.8813,244.8818,,244.8819,244.882,,0,107,107,107,1,cvmt/test_items/t108.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,244.8823,246.8786,o,1,0.6084,,246.8787,246.879,,0,246.879,246.8796,,246.8796,246.8798,,0,108,108,108,1,cvmt/test_items/t109.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,246.8802,248.8762,o,1,0.6437,,248.8764,248.8766,,0,248.8766,248.8771,,248.8771,248.8773,,0,109,109,109,1,cvmt/test_items/t110.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,248.8776,250.8738,o,1,0.2713,,250.8738,250.8744,,0,250.8744,250.875,,250.875,250.8751,,0,110,110,110,1,cvmt/test_items/t111.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,250.8755,252.8714,o,1,0.6388,,252.8714,252.8717,,0,252.8717,252.8724,,252.8724,252.8725,,0,111,111,111,1,cvmt/test_items/t112.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,252.8729,254.869,o,0,0.065,,254.869,254.8692,,0,254.8693,254.8702,,254.8702,254.8703,,0,112,112,112,1,cvmt/test_items/t113.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,254.8707,256.8667,o,1,0.8423,,256.8668,256.867,,0,256.8671,256.8677,,256.8677,256.8678,,0,113,113,113,1,cvmt/test_items/t114.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,256.8683,258.8642,o,1,0.5748,,258.8642,258.8645,,0,258.8645,258.865,,258.8651,258.8652,,0,114,114,114,1,cvmt/test_items/t115.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,258.8657,260.8615,o,1,0.5393,,260.8616,260.8619,,0,260.8619,260.8625,,260.8625,260.8628,,0,115,115,115,1,cvmt/test_items/t116.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,260.8633,262.859,o,1,0.5354,,262.859,262.8592,,0,262.8593,262.8597,,262.8597,262.8598,,0,116,116,116,1,cvmt/test_items/t117.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,262.8601,264.8566,o,1,0.4662,,264.8566,264.8569,,0,264.8569,264.8575,,264.8575,264.8576,,0,117,117,117,1,cvmt/test_items/t118.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,264.8579,266.8544,o,1,0.6471,,266.8544,266.8547,,0,266.8547,266.8552,,266.8552,266.8553,,0,118,118,118,1,cvmt/test_items/t119.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,266.8556,268.8518,o,1,0.5135,,268.8518,268.8521,,0,268.8521,268.8527,,268.8528,268.8538,,0,119,119,119,1,cvmt/test_items/t120.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,268.8542,270.8495,o,1,0.6062,,270.8495,270.8498,,0,270.8498,270.8504,,270.8504,270.8505,,0,120,120,120,1,cvmt/test_items/t121.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,270.8509,272.8472,o,1,0.6334,,272.8473,272.8475,,0,272.8476,272.8481,,272.8481,272.8482,,0,121,121,121,1,cvmt/test_items/t122.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,272.8485,274.8447,o,0,0.7001,,274.8447,274.8452,,0,274.8452,274.8465,,274.8465,274.8465,,0,122,122,122,1,cvmt/test_items/t123.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,274.8469,276.842,o,1,0.5295,,276.842,276.8423,,0,276.8423,276.8429,,276.8429,276.843,,0,123,123,123,1,cvmt/test_items/t124.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,276.8434,278.8399,o,1,0.338,,278.8399,278.8401,,0,278.8401,278.8406,,278.8406,278.8407,,0,124,124,124,1,cvmt/test_items/t125.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,278.841,280.8374,o,1,0.2911,,280.8375,280.8378,,0,280.8379,280.8384,,280.8384,280.8385,,0,125,125,125,1,cvmt/test_items/t126.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,280.8389,282.8355,o,1,0.5218,,282.8355,282.8361,,0,282.8361,282.8366,,282.8367,282.8367,,0,126,126,126,1,cvmt/test_items/t127.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,282.8371,284.8325,o,1,0.5469,,284.8326,284.8328,,0,284.8328,284.8334,,284.8334,284.8335,,0,127,127,127,1,cvmt/test_items/t128.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,284.8339,286.8302,o,1,0.5804,,286.8303,286.8306,,0,286.8306,286.831,,286.8311,286.8311,,0,128,128,128,1,cvmt/test_items/t129.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,286.8316,288.8277,o,1,0.3355,,288.8278,288.8281,,0,288.8282,288.8286,,288.8287,288.8288,,0,129,129,129,1,cvmt/test_items/t130.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,288.8291,290.825,o,0,0.8274,,290.825,290.8253,,0,290.8254,290.8259,,290.826,290.8261,,0,130,130,130,1,cvmt/test_items/t131.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,290.8264,292.8228,o,1,0.4425,,292.8229,292.8231,,0,292.8232,292.8241,,292.8241,292.8241,,0,131,131,131,1,cvmt/test_items/t132.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,198,1,2024-03-05_20h45.03.155,Memory and Syntax,2023.2.3,Linux x86_64,59.88023952,,,,,292.8246,294.8209,o,1,0.6016,,294.8209,294.8212,,0,294.8212,294.8218,,294.8218,294.8219,,0,132,132,132,1,cvmt/test_items/t133.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,
