load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,33.0901,35.0881,n,1,35.0912,35.0956,,0,,,35.0971,35.1005,,35.1019,35.1046,,0,9,9,9,1,cvmt/sample/s10.jpg,n,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,35.1079,37.104,,0,37.1065,37.6046,n,0,0.4713,,37.6069,43.2866,c,43.2887,51.2615,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,,,5.6472,,7.9209,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,51.2647,56.5889,56.6188,58.6018,,0,58.6018,58.9648,n,1,0.335,,58.9649,58.9673,,58.9674,58.9684,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,58.9689,60.9642,,0,60.9643,61.2682,n,1,0.291,,61.2682,61.2688,,61.2688,61.2688,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,61.2691,63.2685,,0,63.2685,63.5849,n,0,0.3006,,63.585,63.6032,,63.6032,63.6032,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,63.6034,65.6016,,0,65.6017,65.9181,n,0,0.2839,,65.9181,65.9186,,65.9186,65.9187,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,65.9189,67.9183,,0,67.9183,68.0799,n,0,0.1509,,68.0799,68.0805,,68.0805,68.0806,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,68.0809,70.0849,,0,70.0849,70.4016,n,0,0.2831,,70.4017,70.4022,,70.4022,70.4022,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,70.4026,72.4014,,0,72.4014,72.7516,n,0,0.338,,72.7516,72.7521,,72.7521,72.7522,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,72.7523,74.7517,,0,74.7519,74.9849,o,1,0.2181,,74.9849,74.9853,,74.9853,74.9854,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,74.9856,76.9848,,0,76.9849,77.1015,n,0,0.1019,,77.1015,77.102,,77.102,77.102,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,77.1023,79.1014,,0,79.1014,79.2846,n,0,0.1687,,79.2846,79.2852,,79.2852,79.2854,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,79.2857,81.28,,0,81.2801,81.368,n,1,0.0746,,81.3682,81.3686,,81.3686,81.3687,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,81.3689,83.3683,,0,83.3683,83.7846,n,0,0.4012,,83.7847,83.8026,,83.8027,83.8027,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,83.8029,85.8011,,0,85.8012,86.1847,n,0,0.3525,,86.1847,86.1852,,86.1853,86.1853,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,86.1857,88.1845,n,0,88.1846,88.1849,,0,,,88.1849,88.1854,,88.1855,88.1855,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,1.1688,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,88.1858,90.1957,,0,90.1957,90.6175,n,0,0.4123,,90.6176,90.618,,90.618,90.618,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,90.6182,92.6173,,0,92.6173,93.3838,o,1,0.756,,93.3838,93.3843,,93.3844,93.3844,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,93.3846,95.3771,n,0,95.3771,95.3773,,0,,,95.3774,95.3778,,95.3778,95.3779,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,0.2079,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,95.3782,97.3719,,0,97.3719,97.8341,o,1,0.4509,,97.8341,97.8504,,97.8505,97.8505,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,97.8508,99.8512,,0,99.8513,116.9843,o,0,17.1009,,116.9844,117.0034,,117.0034,117.0035,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,117.0037,119.0006,,0,119.0007,119.4671,n,0,0.4324,,119.4671,119.4676,,119.4676,119.4676,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,119.4678,121.4638,o,1,121.464,121.4671,,0,,,121.4671,121.4676,,121.4676,121.4676,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,121.4679,123.4671,,0,123.4673,125.634,n,0,2.1367,,125.634,125.652,,125.6521,125.6522,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,125.6524,127.6508,o,0,127.6508,127.6543,,0,,,127.6543,127.6548,,127.6548,127.6549,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,127.6551,129.6508,,0,129.6509,144.867,o,0,15.203,,144.8671,144.8858,,144.8858,144.8859,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,144.8862,146.8837,,0,146.8838,154.1608,n,0,7.2474,,154.1609,154.1791,,154.1791,154.1792,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,154.1794,156.167,,0,156.1671,161.8998,o,0,5.7005,,161.8999,161.9179,,161.9179,161.918,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,161.9182,163.9168,,0,163.9169,165.1667,n,0,1.2187,,165.1667,165.1846,,165.1847,165.1848,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,165.185,167.185,,0,167.1851,167.9665,o,0,0.7508,,167.9666,167.9672,,167.9672,167.9672,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,167.9674,169.979,,0,169.9791,170.3336,n,1,0.3417,,170.3337,170.351,,170.3511,170.3511,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,170.3512,172.3503,,0,172.3503,172.6832,o,1,0.2999,,172.6833,172.6838,,172.6838,172.6838,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,172.684,174.6835,,0,174.6835,175.0512,o,1,0.3569,,175.0513,175.0518,,175.0518,175.0519,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,175.0522,177.0616,,0,177.0617,177.3832,n,1,0.3125,,177.3832,177.3836,,177.3837,177.3838,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,177.384,179.3829,,0,179.383,179.6998,n,1,0.3014,,179.6998,179.7003,,179.7003,179.7003,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,179.7007,181.6997,,0,181.6997,182.0002,o,1,0.2682,,182.0004,182.0008,,182.0008,182.0009,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,182.0011,183.9965,,0,183.9966,184.4163,n,1,0.4089,,184.4164,184.4338,,184.4338,184.4339,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,184.4341,186.4332,,0,186.4333,186.7331,o,1,0.2694,,186.7332,186.7336,,186.7337,186.7337,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,186.7339,188.7335,,0,188.7336,189.0332,o,0,0.2835,,189.0333,189.0339,,189.0339,189.034,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,189.0342,191.033,,0,191.033,191.3334,n,0,0.2836,,191.3334,191.3339,,191.3339,191.334,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,191.3343,193.3298,,0,193.3299,193.5663,o,0,0.2213,,193.5663,193.5668,,193.5668,193.567,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,193.5673,195.566,n,0,195.5661,195.5664,,0,,,195.5664,195.5669,,195.567,195.5671,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,1.3713,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,195.5674,197.5668,n,1,197.5668,197.5672,,0,,,197.5672,197.5675,,197.5676,197.5677,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,197.5678,199.5609,,0,199.561,199.9994,n,0,0.4269,,199.9994,199.9999,,199.9999,199.9999,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,200.0002,201.9995,,0,201.9996,202.4006,o,1,0.388,,202.4007,202.4178,,202.4179,202.418,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,202.4183,204.416,,0,204.4161,204.7828,n,1,0.3357,,204.7828,204.7833,,204.7834,204.7835,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,204.7837,206.7824,,0,206.7824,207.0994,n,0,0.3033,,207.0994,207.1,,207.1001,207.1001,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,207.1004,209.0998,,0,209.0999,209.6784,o,1,0.5658,,209.6784,209.679,,209.679,209.6791,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,209.6794,211.6832,,0,211.6833,212.0207,o,1,0.327,,212.0208,212.0213,,212.0213,212.0214,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,212.0217,214.0166,,0,214.0167,214.483,n,1,0.4505,,214.4831,214.4992,,214.4992,214.4994,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,214.4996,216.4948,,0,216.4949,216.7993,o,1,0.2842,,216.7994,216.7999,,216.7999,216.7999,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,216.8001,218.7994,,0,218.7995,219.0997,o,1,0.2839,,219.0998,219.1003,,219.1003,219.1005,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,219.1007,221.0997,,0,221.0997,221.3959,n,1,0.2853,,221.396,221.3966,,221.3967,221.3967,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,221.3971,223.3924,,0,223.3924,223.7159,o,1,0.313,,223.716,223.7165,,223.7165,223.7166,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,223.7168,225.7271,,0,225.7272,226.0943,o,1,0.3584,,226.0943,226.0949,,226.0949,226.095,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,226.0952,228.0831,,0,228.0831,228.3899,o,1,0.2957,,228.39,228.3905,,228.3906,228.3906,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,228.3909,230.3825,,0,230.3826,230.7169,o,1,0.3225,,230.7169,230.7345,,230.7346,230.7346,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,230.7349,232.7253,,0,232.7254,233.0326,o,1,0.2844,,233.0327,233.0332,,233.0332,233.0333,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,233.0336,235.046,,0,235.046,235.3487,o,1,0.282,,235.3489,235.3495,,235.3495,235.3496,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,235.35,237.3491,,0,237.3492,237.7494,n,1,0.3671,,237.7495,237.75,,237.7501,237.7501,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,237.7503,239.7486,,0,239.7487,240.0657,n,1,0.3028,,240.0659,240.0663,,240.0663,240.0664,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,240.0666,242.0605,,0,242.0605,242.3489,o,1,0.2766,,242.349,242.3494,,242.3495,242.3495,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,242.3497,244.349,,0,244.3491,244.6894,o,1,0.3289,,244.6895,244.7051,,244.7051,244.7052,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,244.7054,246.6956,,0,246.6957,247.0494,n,0,0.3377,,247.0495,247.0501,,247.0501,247.0503,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,247.0505,249.0396,,0,249.0397,249.3777,n,0,0.3161,,249.3778,249.3784,,249.3784,249.3784,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,115012,072,1,2024-03-07_12h23.33.037,Memory and Syntax,2023.2.3,Win32,59.88023952,,,,,249.3786,251.3824,,0,251.3824,251.6986,n,0,0.3006,,251.6986,251.6991,,251.6991,251.6992,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
