load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,70.3591,72.3527,n,1,0.9151,,72.3532,72.3541,,0,72.3545,72.3553,,72.3556,72.3564,,0,9,9,9,1,cvmt/sample/s10.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,72.3575,74.3527,o,1,1.0501,,74.3532,74.3541,,0,74.3545,74.3554,,74.3558,81.1132,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,,,6.7394,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,81.1146,82.8707,82.8746,84.9023,n,1,1.1089,,84.9024,84.903,,0,84.903,84.9032,,84.9032,84.9038,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,84.9042,86.9025,n,1,1.0169,,86.9025,86.9026,,0,86.9026,86.9028,,86.9028,86.9028,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,86.9029,88.9036,n,0,0.7241,,88.9036,88.9036,,0,88.9036,88.9037,,88.9037,88.9037,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,88.9038,90.9019,n,0,0.8122,,90.9019,90.902,,0,90.9021,90.9022,,90.9022,90.9022,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,90.9023,92.9019,n,0,0.6585,,92.902,92.9021,,0,92.9021,92.9022,,92.9022,92.9022,,0,4,4,4,1,cvmt/test_items/t5.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,92.9023,94.9022,n,0,0.9246,,94.9022,94.9023,,0,94.9023,94.9024,,94.9024,94.9026,,0,5,5,5,1,cvmt/test_items/t6.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,94.9027,96.8718,n,0,0.6449,,96.8718,96.8719,,0,96.8719,96.8721,,96.8721,96.8721,,0,6,6,6,1,cvmt/test_items/t7.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,96.8721,98.8856,o,1,1.2278,,98.8857,98.8858,,0,98.8858,98.8859,,98.8859,98.8859,,0,7,7,7,1,cvmt/test_items/t8.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,98.8859,100.8705,n,0,1.0177,,100.8705,100.8706,,0,100.8706,100.8707,,100.8707,100.8708,,0,8,8,8,1,cvmt/test_items/t9.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,100.8708,102.8703,n,0,0.912,,102.8704,102.8705,,0,102.8705,102.8707,,102.8707,102.8707,,0,9,9,9,1,cvmt/test_items/t10.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,102.8708,104.8522,n,1,0.7787,,104.8522,104.8523,,0,104.8523,104.8525,,104.8525,104.8525,,0,10,10,10,1,cvmt/test_items/t11.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,104.8526,106.8536,n,0,0.7749,,106.8536,106.8536,,0,106.8536,106.8538,,106.8539,106.8539,,0,11,11,11,1,cvmt/test_items/t12.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,106.8539,108.8529,n,0,1.0133,,108.853,108.853,,0,108.853,108.8532,,108.8532,108.8533,,0,12,12,12,1,cvmt/test_items/t13.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,108.8534,110.8357,n,0,0.7275,,110.8358,110.8358,,0,110.8358,110.8359,,110.8359,110.8359,,0,13,13,13,1,cvmt/test_items/t14.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,110.836,112.8353,o,1,1.2381,,112.8353,112.8354,,0,112.8354,112.8355,,112.8355,112.8355,,0,14,14,14,1,cvmt/test_items/t15.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,112.8357,114.8234,o,1,0.9991,,114.8234,114.8235,,0,114.8235,114.8236,,114.8236,114.8236,,0,15,15,15,1,cvmt/test_items/t16.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,114.8237,116.8092,o,1,0.7297,,116.8093,116.8093,,0,116.8093,116.8095,,116.8095,116.8095,,0,16,16,16,1,cvmt/test_items/t17.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,116.8096,118.8019,n,0,1.1461,,118.8019,118.8021,,0,118.8021,118.8023,,118.8023,118.8023,,0,17,17,17,1,cvmt/test_items/t18.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,118.8023,120.7868,n,1,0.6254,,120.7868,120.7869,,0,120.7869,120.7871,,120.7871,120.7871,,0,18,18,18,1,cvmt/test_items/t19.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,120.7872,122.7853,o,1,0.9252,,122.7854,122.7855,,0,122.7855,122.7856,,122.7856,122.7856,,0,19,19,19,1,cvmt/test_items/t20.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,122.7857,124.7772,o,1,0.9469,,124.7773,124.7774,,0,124.7774,124.7775,,124.7775,124.7776,,0,20,20,20,1,cvmt/test_items/t21.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,124.7776,126.769,o,1,0.8218,,126.769,126.7691,,0,126.7691,126.7692,,126.7692,126.7692,,0,21,21,21,1,cvmt/test_items/t22.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,126.7693,128.7688,o,0,1.1077,,128.7688,128.7689,,0,128.7689,128.7691,,128.7691,128.7691,,0,22,22,22,1,cvmt/test_items/t23.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,128.7692,130.7618,o,0,1.8157,,130.7618,130.7619,,0,130.7619,130.7621,,130.7621,130.7621,,0,23,23,23,1,cvmt/test_items/t24.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,130.7621,132.754,n,0,0.8927,,132.754,132.754,,0,132.754,132.7541,,132.7541,132.7541,,0,24,24,24,1,cvmt/test_items/t25.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,132.7542,134.769,o,0,0.9474,,134.769,134.7691,,0,134.7691,134.7693,,134.7693,134.7693,,0,25,25,25,1,cvmt/test_items/t26.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,134.7694,136.7758,o,1,0.7986,,136.7758,136.7761,,0,136.7761,136.7762,,136.7762,136.7762,,0,26,26,26,1,cvmt/test_items/t27.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,136.7763,138.7868,n,1,0.9153,,138.7868,138.7868,,0,138.7868,138.787,,138.787,138.787,,0,27,27,27,1,cvmt/test_items/t28.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,138.7871,140.787,o,0,1.2804,,140.787,140.7871,,0,140.7871,140.7872,,140.7872,140.7872,,0,28,28,28,1,cvmt/test_items/t29.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,140.7873,142.77,o,1,1.395,,142.77,142.7701,,0,142.7701,142.7702,,142.7702,142.7703,,0,29,29,29,1,cvmt/test_items/t30.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,142.7703,144.769,o,1,0.7545,,144.769,144.7692,,0,144.7692,144.7693,,144.7694,144.7694,,0,30,30,30,1,cvmt/test_items/t31.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,144.7694,146.7702,n,1,0.9403,,146.7703,146.7704,,0,146.7704,146.7705,,146.7705,146.7705,,0,31,31,31,1,cvmt/test_items/t32.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,146.7706,148.7689,o,0,0.8989,,148.7689,148.769,,0,148.769,148.7692,,148.7692,148.7692,,0,32,32,32,1,cvmt/test_items/t33.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,148.7693,150.7694,o,1,0.9142,,150.7694,150.7694,,0,150.7694,150.7696,,150.7696,150.7696,,0,33,33,33,1,cvmt/test_items/t34.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,150.7697,152.7638,o,0,1.0251,,152.7638,152.7638,,0,152.7638,152.764,,152.764,152.764,,0,34,34,34,1,cvmt/test_items/t35.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,152.764,154.7559,o,1,0.81,,154.7559,154.7559,,0,154.7559,154.7561,,154.7561,154.7561,,0,35,35,35,1,cvmt/test_items/t36.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,154.7562,156.7525,n,1,1.3364,,156.7525,156.7526,,0,156.7526,156.7527,,156.7527,156.7527,,0,36,36,36,1,cvmt/test_items/t37.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,156.7528,158.7376,o,1,0.8466,,158.7376,158.7377,,0,158.7377,158.7379,,158.7379,158.7379,,0,37,37,37,1,cvmt/test_items/t38.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,158.738,160.7355,n,1,0.8644,,160.7355,160.7356,,0,160.7356,160.7358,,160.7358,160.7359,,0,38,38,38,1,cvmt/test_items/t39.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,160.7359,162.7191,n,0,1.0631,,162.7191,162.7192,,0,162.7192,162.7193,,162.7193,162.7193,,0,39,39,39,1,cvmt/test_items/t40.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,162.7194,164.7359,o,0,1.9519,,164.7359,164.736,,0,164.736,164.7362,,164.7362,164.7362,,0,40,40,40,1,cvmt/test_items/t41.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,164.7363,166.7356,n,0,0.9352,,166.7357,166.7359,,0,166.7359,166.736,,166.736,166.736,,0,41,41,41,1,cvmt/test_items/t42.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,166.7361,168.7527,o,1,0.8091,,168.7527,168.7527,,0,168.7527,168.7528,,168.7528,168.7529,,0,42,42,42,1,cvmt/test_items/t43.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,168.753,170.7523,n,1,1.3288,,170.7523,170.7524,,0,170.7524,170.7526,,170.7526,170.7526,,0,43,43,43,1,cvmt/test_items/t44.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,170.7527,172.7525,n,0,1.63,,172.7525,172.7526,,0,172.7526,172.7527,,172.7527,172.7528,,0,44,44,44,1,cvmt/test_items/t45.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,172.7528,174.7402,o,1,1.1456,,174.7402,174.7402,,0,174.7402,174.7404,,174.7404,174.7405,,0,45,45,45,1,cvmt/test_items/t46.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,174.7405,176.7376,o,1,1.0309,,176.7377,176.7377,,0,176.7377,176.7378,,176.7378,176.738,,0,46,46,46,1,cvmt/test_items/t47.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,176.738,178.7372,o,0,0.8135,,178.7373,178.7373,,0,178.7373,178.7375,,178.7375,178.7375,,0,47,47,47,1,cvmt/test_items/t48.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,178.7376,180.7525,o,1,0.8747,,180.7525,180.7526,,0,180.7526,180.7527,,180.7527,180.7528,,0,48,48,48,1,cvmt/test_items/t49.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,180.7528,182.7522,n,0,1.647,,182.7523,182.7523,,0,182.7523,182.7525,,182.7525,182.7525,,0,49,49,49,1,cvmt/test_items/t50.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,182.7525,184.7374,n,1,1.3328,,184.7374,184.7374,,0,184.7374,184.7377,,184.7377,184.7377,,0,50,50,50,1,cvmt/test_items/t51.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,184.7379,186.7358,o,1,1.1307,,186.7358,186.7359,,0,186.7359,186.7361,,186.7361,186.7362,,0,51,51,51,1,cvmt/test_items/t52.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,186.7363,188.7264,o,1,0.9301,,188.7264,188.7264,,0,188.7265,188.7265,,188.7266,188.7266,,0,52,52,52,1,cvmt/test_items/t53.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,188.7267,190.7238,o,1,0.5952,,190.7239,190.7239,,0,190.7239,190.724,,190.724,190.724,,0,53,53,53,1,cvmt/test_items/t54.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,190.7241,192.7189,o,1,0.848,,192.7189,192.719,,0,192.719,192.7191,,192.7191,192.7191,,0,54,54,54,1,cvmt/test_items/t55.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,192.7192,194.7357,o,1,1.6318,,194.7358,194.7358,,0,194.7359,194.7359,,194.7359,194.736,,0,55,55,55,1,cvmt/test_items/t56.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,194.7361,196.7249,o,1,0.7445,,196.7249,196.7251,,0,196.7251,196.7252,,196.7252,196.7252,,0,56,56,56,1,cvmt/test_items/t57.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,196.7252,198.7209,n,1,1.333,,198.7209,198.7209,,0,198.7209,198.7211,,198.7211,198.7211,,0,57,57,57,1,cvmt/test_items/t58.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,198.7213,200.7207,o,0,1.409,,200.7207,200.7208,,0,200.7208,200.7209,,200.7209,200.721,,0,58,58,58,1,cvmt/test_items/t59.jpeg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,200.7211,202.7202,o,1,1.0975,,202.7203,202.7203,,0,202.7204,202.7206,,202.7206,202.7206,,0,59,59,59,1,cvmt/test_items/t60.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,202.7206,204.7358,o,1,1.001,,204.7359,204.736,,0,204.736,204.7361,,204.7361,204.7361,,0,60,60,60,1,cvmt/test_items/t61.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,204.7361,206.7371,o,1,0.748,,206.7371,206.7372,,0,206.7373,206.7374,,206.7374,206.7374,,0,61,61,61,1,cvmt/test_items/t62.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,206.7375,208.7232,o,1,1.2779,,208.7234,208.7235,,0,208.7236,208.7237,,208.7237,208.7238,,0,62,62,62,1,cvmt/test_items/t63.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117220,080,1,2024-03-06_22h16.09.280,Memory and Syntax,2023.2.3,Win32,144.9275362,,,,,208.7238,210.7358,o,1,0.9686,,210.7358,210.7359,,0,210.7359,210.736,,210.736,210.7361,,0,63,63,63,1,cvmt/test_items/t64.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,
