load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,gjt_load.started,gjt_load.stopped,gjtInstr2.started,gjtInstr2.stopped,gjtMS_pres.started,gjtMS_pres.stopped,gjtMS_res.started,gjtMS_res.stopped,gjt_key_resp_2.keys,gjt_key_resp_2.corr,gjt_key_resp_2.rt,gjt_key_resp_2.duration,gjtMS_trials.thisRepN,gjtMS_trials.thisTrialN,gjtMS_trials.thisN,gjtMS_trials.thisIndex,gjtMS_trials.ran,version,list,sentence,arg_str,old_or_new,test_item,condition,gjt_corrAns,img,audio,asrt.started,asrt,asrt.stopped
0.0011,0.0222,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,0.0534,0.9639,0.964,5.2952,5.301,11.7891,11.7891,13.8383,n,0,0.0997,,0,0,0,0,1,v1.1,2,klin lu troise lu neimo,transitive,new,klin lu troise lu neimo,grammatical,y,brocanto/stims/img/sentence25.png,brocanto/stims/audio/klin_lu_troise_lu_neimo_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,13.8456,20.3362,20.3363,22.3858,n,1,0.1842,,0,1,1,1,1,v1.1,2,yab lu vode lu neep,transitive,old,lu vode yab lu neep,ungrammatical,n,brocanto/stims/img/sentence53.png,brocanto/stims/audio/yab_lu_vode_lu_neep_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,22.3938,28.8835,28.8835,30.9328,n,0,0.1168,,0,2,2,2,1,v1.1,2,lu neep gop li,intransitive,old,lu neep gop li,grammatical,y,brocanto/stims/img/sentence110.png,brocanto/stims/audio/lu_neep_gop_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,30.9414,37.4304,37.4304,39.4798,n,0,0.0851,,0,3,3,3,1,v1.1,2,yab lu troise lu neimo,transitive,old,yab lu troise lu neimo,grammatical,y,brocanto/stims/img/sentence61.png,brocanto/stims/audio/yab_lu_troise_lu_neimo_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,39.4879,45.9774,45.9775,48.027,n,0,1.0669,,0,4,4,4,1,v1.1,2,noyka lu neimo lu pleck,transitive,old,noyka lu neimo lu pleck,filler,y,brocanto/stims/img/sentence98.png,brocanto/stims/audio/noyka_lu_neimo_lu_pleck_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,48.0365,54.525,54.525,56.5741,n,1,0.5213,,0,5,5,5,1,v1.1,2,klin lu pleck lu troise,transitive,old,lu pleck klin lu troise,ungrammatical,n,brocanto/stims/img/sentence4.png,brocanto/stims/audio/klin_lu_pleck_lu_troise_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,56.5825,63.0716,63.0716,65.1208,n,0,1.0916,,0,6,6,6,1,v1.1,2,lu neimo zayma li,intransitive,new,lu neimo zayma li,grammatical,y,brocanto/stims/img/sentence108.png,brocanto/stims/audio/lu_neimo_zayma_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,65.1285,71.6191,71.6191,73.6682,n,1,0.7045,,0,7,7,7,1,v1.1,2,lu troise praz li,intransitive,new,lu troise praz,ungrammatical,n,brocanto/stims/img/sentence71.png,brocanto/stims/audio/lu_troise_praz_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,73.6765,80.166,80.1662,82.2151,n,1,1.6503,,0,8,8,8,1,v1.1,2,gop lu blom lu vode,transitive,old,lu blom gop lu vode,ungrammatical,n,brocanto/stims/img/sentence127.png,brocanto/stims/audio/gop_lu_blom_lu_vode_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,82.2272,88.7299,88.7299,90.7792,n,1,0.3514,,0,9,9,9,1,v1.1,2,gop lu neimo lu pleck,transitive,old,gop lu pleck lu neimo,filler,n,brocanto/stims/img/sentence140.png,brocanto/stims/audio/gop_lu_neimo_lu_pleck_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,90.7872,97.2767,97.2768,99.3259,n,1,0.0896,,0,10,10,10,1,v1.1,2,lu neep praz li,intransitive,old,lu neep praz,ungrammatical,n,brocanto/stims/img/sentence68.png,brocanto/stims/audio/lu_neep_praz_li_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,99.3339,105.8241,105.8241,107.8729,n,0,0.5839,,0,11,11,11,1,v1.1,2,lu pleck nim li,intransitive,new,lu pleck nim li,filler,y,brocanto/stims/img/sentence31.png,brocanto/stims/audio/lu_pleck_nim_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,107.8819,114.3711,114.3711,116.4204,n,0,0.3877,,0,12,12,12,1,v1.1,2,yab lu blom lu vode,transitive,old,yab lu blom lu vode,grammatical,y,brocanto/stims/img/sentence49.png,brocanto/stims/audio/yab_lu_blom_lu_vode_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,116.4292,122.9186,122.9186,124.9676,n,0,0.1334,,0,13,13,13,1,v1.1,2,gop lu neep lu blom,transitive,old,gop lu neep lu blom,grammatical,y,brocanto/stims/img/sentence121.png,brocanto/stims/audio/gop_lu_neep_lu_blom_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,124.9803,131.482,131.482,133.531,,0,,,0,14,14,14,1,v1.1,2,lu vode nim li,intransitive,old,lu vode nim li,filler,y,brocanto/stims/img/sentence34.png,brocanto/stims/audio/lu_vode_nim_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,133.5314,140.029,140.029,142.0786,n,1,1.5539,,0,15,15,15,1,v1.1,2,lu troise gop li,intransitive,old,lu troise gop,ungrammatical,n,brocanto/stims/img/sentence113.png,brocanto/stims/audio/lu_troise_gop_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,142.0873,148.5764,148.5764,150.6258,n,0,0.5008,,0,16,16,16,1,v1.1,2,lu troise zayma li,intransitive,old,lu troise zayma li,grammatical,y,brocanto/stims/img/sentence107.png,brocanto/stims/audio/lu_troise_zayma_li_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,150.6343,157.1234,157.1235,159.1725,n,0,1.951,,0,17,17,17,1,v1.1,2,yab lu neimo lu pleck,transitive,new,yab lu neimo lu pleck,grammatical,y,brocanto/stims/img/sentence62.png,brocanto/stims/audio/yab_lu_neimo_lu_pleck_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,159.1812,165.6701,165.6702,167.7198,n,1,0.4845,,0,18,18,18,1,v1.1,2,lu pleck gop li,intransitive,new,li pleck gop lu,filler,n,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_pleck_gop_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,167.7284,174.2174,174.2174,176.2666,n,1,0.0506,,0,19,19,19,1,v1.1,2,noyka lu pleck lu troise,transitive,new,lu pleck noyka lu troise,ungrammatical,n,brocanto/stims/img/sentence76.png,brocanto/stims/audio/noyka_lu_pleck_lu_troise_1.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,176.2768,182.7646,182.7646,184.8141,n,1,0.2022,,0,20,20,20,1,v1.1,2,lu blom praz li,intransitive,old,lu blom praz,ungrammatical,n,brocanto/stims/img/sentence69.png,brocanto/stims/audio/lu_blom_praz_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,184.824,191.3119,191.3119,193.3612,n,0,0.4176,,0,21,21,21,1,v1.1,2,lu neimo gop li,intransitive,old,lu neimo gop li,grammatical,y,brocanto/stims/img/sentence114.png,brocanto/stims/audio/lu_neimo_gop_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,193.3709,199.859,199.859,201.9081,n,0,0.2747,,0,22,22,22,1,v1.1,2,lu neimo praz li,intransitive,old,lu neimo praz li,filler,y,brocanto/stims/img/sentence72.png,brocanto/stims/audio/lu_neimo_praz_li_2.,,,
,,114767,131,2,2024-04-07_13h32.46.982,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9187,,718.971
