load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,gjt_load.started,gjt_load.stopped,gjtInstr2.started,gjtInstr2.stopped,gjtMS_pres.started,gjtMS_pres.stopped,gjtMS_res.started,gjtMS_res.stopped,gjt_key_resp_2.keys,gjt_key_resp_2.corr,gjt_key_resp_2.rt,gjt_key_resp_2.duration,gjtMS_trials.thisRepN,gjtMS_trials.thisTrialN,gjtMS_trials.thisN,gjtMS_trials.thisIndex,gjtMS_trials.ran,version,list,sentence,arg_str,old_or_new,test_item,condition,gjt_corrAns,img,audio,asrt.started,asrt,asrt.stopped
0.0004,0.0241,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,0.0929,1.0598,1.0598,15.5576,15.572,22.0734,22.0737,24.1174,y,1,0.6319,,0,0,0,0,1,v4.1,1,lu troise noyka li,intransitive,old,lu troise noyka li,grammatical,y,brocanto/stims/img/sentence35.png,brocanto/stims/audio/lu_troise_noyka_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,24.1207,30.616,30.6161,32.6609,y,1,0.4176,,0,1,1,1,1,v4.1,1,lu troise noyka li,intransitive,old,lu troise noyka li,grammatical,y,brocanto/stims/img/sentence35.png,brocanto/stims/audio/lu_troise_noyka_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,32.6628,39.1598,39.1599,41.204,n,1,0.7047,,0,2,2,2,1,v4.1,1,klin lu troise lu neep,transitive,old,klin lu troise neep,filler,n,brocanto/stims/img/sentence94.png,brocanto/stims/audio/klin_lu_troise_lu_neep_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,41.2054,47.7023,47.7024,49.7469,n,1,0.3545,,0,3,3,3,1,v4.1,1,yab lu pleck lu neimo,transitive,old,lu pleck yab lu neimo,ungrammatical,n,brocanto/stims/img/sentence119.png,brocanto/stims/audio/yab_lu_pleck_lu_neimo_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,49.7482,56.246,56.246,58.291,y,1,0.3665,,0,4,4,4,1,v4.1,1,yab lu blom lu troise,transitive,old,yab lu blom lu troise,grammatical,y,brocanto/stims/img/sentence128.png,brocanto/stims/audio/yab_lu_blom_lu_troise_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,58.3128,64.806,64.8061,66.8509,n,1,0.3696,,0,5,5,5,1,v4.1,1,lu vode nim li,intransitive,old,li vode nim lu,filler,n,brocanto/stims/img/sentence106.png,brocanto/stims/audio/lu_vode_nim_li_1.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,66.8612,73.3498,73.3499,75.3937,y,1,0.2691,,0,6,6,6,1,v4.1,1,lu blom yab li,intransitive,new,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,75.4142,81.9097,81.9098,83.9544,y,1,0.3848,,0,7,7,7,1,v4.1,1,lu blom yab li,intransitive,new,lu blom yab li,grammatical,y,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,
,,108000,105,2,2024-04-07_19h23.11.190,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,83.9764,90.4693,90.4694,92.5143,n,1,0.5253,,0,8,8,8,1,v4.1,1,lu blom nim li,intransitive,new,lu blom nim,ungrammatical,n,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_blom_nim_li_1.,,,
