load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,session,list,target_img,audio_sentPrax,wordbank,foils,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,experimentFlow.thisRepN,experimentFlow.thisTrialN,experimentFlow.thisN,experimentFlow.thisIndex,experimentFlow.ran,experimentFlow.order,mem_test_reps,cvmt,cvmtP1_reps,cvmtP2_reps,asrt,crtt,cspan,english_ajt_reps,brocanto_learn_reps,brocanto_gjt_reps,brocantoLearnPrax.thisRepN,brocantoLearnPrax.thisTrialN,brocantoLearnPrax.thisN,brocantoLearnPrax.thisIndex,brocantoLearnPrax.ran,brocantoLearnPrax.order,brocantoResources,sentPraxPhase.thisRepN,sentPraxPhase.thisTrialN,sentPraxPhase.thisN,sentPraxPhase.thisIndex,sentPraxPhase.ran,sentPraxPhase.order,sentPrax_C,sentPrax_P,sentPraxP_block.thisRepN,sentPraxP_block.thisTrialN,sentPraxP_block.thisN,sentPraxP_block.thisIndex,sentPraxP_block.ran,sentPraxP_block.order,sentPraxP_trials.order
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,320.7854,322.784,n,0,322.7841,322.7842,,0,,,322.7842,322.7845,,322.7846,322.7846,,0,93,93,93,1,cvmt/test_items/t94.jpeg,o,0.9707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,322.7848,324.7843,n,0,324.7843,324.7845,,0,,,324.7845,324.785,,324.785,324.7852,,0,94,94,94,1,cvmt/test_items/t95.jpeg,o,1.3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,324.7856,326.7836,o,1,326.7836,326.7839,,0,,,326.7839,326.7845,,326.7845,326.7846,,0,95,95,95,1,cvmt/test_items/t96.jpeg,o,0.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,326.785,328.7879,o,1,328.7879,328.788,,0,,,328.788,328.7882,,328.7882,328.7882,,0,96,96,96,1,cvmt/test_items/t97.jpeg,o,0.9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,328.7884,330.7893,n,1,330.7894,330.7895,,0,,,330.7895,330.7897,,330.7897,330.7898,,0,97,97,97,1,cvmt/test_items/t98.jpeg,n,1.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,330.79,332.7893,o,1,332.7893,332.7893,,0,,,332.7894,332.7896,,332.7896,332.7896,,0,98,98,98,1,cvmt/test_items/t99.jpeg,o,1.3413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,332.7898,334.7886,o,1,334.7886,334.7887,,0,,,334.7887,334.7889,,334.789,334.7891,,0,99,99,99,1,cvmt/test_items/t100.jpeg,o,0.7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,334.7892,336.7934,n,0,336.7935,336.7937,,0,,,336.7937,336.7941,,336.7942,336.7943,,0,100,100,100,1,cvmt/test_items/t101.jpeg,o,1.6139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,336.7946,338.7949,o,1,338.7949,338.795,,0,,,338.795,338.7953,,338.7954,338.7954,,0,101,101,101,1,cvmt/test_items/t102.jpeg,o,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,338.7955,340.7949,o,1,340.795,340.7953,,0,,,340.7953,340.7958,,340.7958,340.796,,0,102,102,102,1,cvmt/test_items/t103.jpeg,o,1.6146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,340.7964,342.7961,o,1,342.7962,342.7964,,0,,,342.7964,342.7969,,342.797,342.797,,0,103,103,103,1,cvmt/test_items/t104.jpeg,o,0.5147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,342.7975,344.794,n,1,344.794,344.794,,0,,,344.7941,344.7943,,344.7943,344.7943,,0,104,104,104,1,cvmt/test_items/t105.jpeg,n,0.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,344.7946,346.7932,,0,346.7932,347.5223,o,1,0.7152,,347.5223,347.5316,,347.5316,347.5317,,0,105,105,105,1,cvmt/test_items/t106.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,347.5318,349.5288,o,1,349.5288,349.5307,,0,,,349.5307,349.5309,,349.5309,349.531,,0,106,106,106,1,cvmt/test_items/t107.jpeg,o,1.2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,349.5311,351.5261,n,0,351.5262,351.5262,,0,,,351.5263,351.5265,,351.5265,351.5265,,0,107,107,107,1,cvmt/test_items/t108.jpeg,o,1.1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,351.5267,353.5281,n,0,353.5281,353.5283,,0,,,353.5283,353.5285,,353.5285,353.5286,,0,108,108,108,1,cvmt/test_items/t109.jpeg,o,1.4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,353.5288,355.5255,,0,355.5255,357.3238,n,0,1.7915,,357.3238,357.3335,,357.3335,357.3335,,0,109,109,109,1,cvmt/test_items/t110.jpeg,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,357.3337,359.3325,o,1,359.3326,359.3343,,0,,,359.3343,359.3346,,359.3346,359.3346,,0,110,110,110,1,cvmt/test_items/t111.jpeg,o,1.1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,359.3347,361.3327,o,1,361.3327,361.333,,0,,,361.333,361.3334,,361.3335,361.3336,,0,111,111,111,1,cvmt/test_items/t112.jpeg,o,1.4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,361.3339,363.3321,n,1,363.3321,363.3322,,0,,,363.3322,363.3325,,363.3325,363.3325,,0,112,112,112,1,cvmt/test_items/t113.jpeg,n,1.5787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,363.3327,365.3316,n,0,365.3316,365.3317,,0,,,365.3318,365.332,,365.332,365.332,,0,113,113,113,1,cvmt/test_items/t114.jpeg,o,1.6239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,365.3322,367.3309,o,1,367.331,367.3311,,0,,,367.3312,367.3314,,367.3315,367.3315,,0,114,114,114,1,cvmt/test_items/t115.jpeg,o,0.9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,367.3316,369.3309,n,0,369.3309,369.331,,0,,,369.3311,369.3313,,369.3313,369.3314,,0,115,115,115,1,cvmt/test_items/t116.jpeg,o,1.8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,369.3316,371.3303,o,1,371.3303,371.3303,,0,,,371.3303,371.3307,,371.3307,371.3308,,0,116,116,116,1,cvmt/test_items/t117.jpeg,o,1.0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,371.3309,373.3299,o,1,373.3299,373.3299,,0,,,373.33,373.3303,,373.3303,373.3303,,0,117,117,117,1,cvmt/test_items/t118.jpeg,o,0.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,373.3305,375.3294,o,1,375.3295,375.3295,,0,,,375.3296,375.3299,,375.3299,375.3299,,0,118,118,118,1,cvmt/test_items/t119.jpeg,o,0.7484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,375.3301,377.3291,o,1,377.3291,377.3292,,0,,,377.3292,377.3295,,377.3295,377.3295,,0,119,119,119,1,cvmt/test_items/t120.jpeg,o,0.5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,377.3297,379.329,n,0,379.329,379.3291,,0,,,379.3291,379.3294,,379.3294,379.3294,,0,120,120,120,1,cvmt/test_items/t121.jpeg,o,0.8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,379.3296,381.3297,o,1,381.3298,381.3299,,0,,,381.33,381.3306,,381.3306,381.3307,,0,121,121,121,1,cvmt/test_items/t122.jpeg,o,0.6572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,381.3311,383.3279,o,0,383.3279,383.328,,0,,,383.328,383.3283,,383.3283,383.3284,,0,122,122,122,1,cvmt/test_items/t123.jpeg,n,0.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,383.3285,385.3245,o,1,385.3246,385.3248,,0,,,385.3248,385.3253,,385.3253,385.3254,,0,123,123,123,1,cvmt/test_items/t124.jpeg,o,1.3961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,385.3258,387.3225,o,1,387.3225,387.3226,,0,,,387.3226,387.3229,,387.3229,387.323,,0,124,124,124,1,cvmt/test_items/t125.jpeg,o,0.5089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,387.3231,389.322,n,0,389.322,389.3221,,0,,,389.3221,389.3224,,389.3225,389.3225,,0,125,125,125,1,cvmt/test_items/t126.jpeg,o,1.3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,389.3226,391.322,o,1,391.322,391.322,,0,,,391.3221,391.3224,,391.3224,391.3224,,0,126,126,126,1,cvmt/test_items/t127.jpeg,o,0.9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,117723,063,1,2024-03-10_16h09.17.756,Memory and Syntax,2023.2.3,Win32,142.8571429,,,,,391.3226,393.319,o,1,393.319,393.3191,,0,,,393.3192,393.3196,,393.3196,393.3196,,0,127,127,127,1,cvmt/test_items/t128.jpeg,o,0.7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
