load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp.rt,cvmt_key_resp.duration,key_resp_15.rt,key_resp_15.duration,cvmt_final_samp_fb_key_resp.rt,cvmt_final_samp_fb_key_resp.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent
0.0005,0.0778,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,0.1435,22.9938,23.014,28.451,28.5924,30.4644,,0,30.4657,33.2297,n,1,2.7375,,33.2309,33.2456,,33.2474,33.2516,,0,0,0,0,1,cvmt/sample/s1.jpg,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,33.2551,35.2584,n,1,35.2593,35.2616,,0,,,35.2628,35.2653,,35.2663,35.2683,,0,1,1,1,1,cvmt/sample/s2.jpg,n,1.0789,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,35.2725,37.2725,n,0,37.2737,37.2758,,0,,,37.2767,42.4828,c,42.484,42.4861,,0,2,2,2,1,cvmt/sample/s3.jpg,o,1.4235,,5.181,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,42.4992,44.497,n,1,44.498,44.5019,,0,,,44.5028,44.5074,,44.5083,44.5103,,0,3,3,3,1,cvmt/sample/s4.jpg,n,0.9438,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,44.5134,46.5115,n,1,46.5125,46.5147,,0,,,46.5156,46.5184,,46.5192,46.5212,,0,4,4,4,1,cvmt/sample/s5.jpg,n,0.5257,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,46.5245,48.5257,n,1,48.5267,48.5288,,0,,,48.5297,48.532,,48.533,48.535,,0,5,5,5,1,cvmt/sample/s6.jpg,n,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,48.5381,50.54,o,1,50.541,50.5432,,0,,,50.5442,50.5473,,50.5483,50.5504,,0,6,6,6,1,cvmt/sample/s7.jpg,o,1.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,50.5535,52.5547,o,0,52.5557,52.558,,0,,,52.5589,52.5697,,52.5707,52.5729,,0,7,7,7,1,cvmt/sample/s8.jpg,n,0.8594,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,52.5761,54.5696,n,1,54.5705,54.5725,,0,,,54.5735,54.5758,,54.5768,54.5787,,0,8,8,8,1,cvmt/sample/s9.jpg,n,0.6816,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,54.5818,56.5823,n,1,56.5833,56.5857,,0,,,56.5867,56.5891,,56.59,56.5919,,0,9,9,9,1,cvmt/sample/s10.jpg,n,0.6234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,56.5955,58.5968,o,1,58.5978,58.5999,,0,,,58.6007,58.6033,,58.6043,62.8702,c,0,10,10,10,1,cvmt/sample/s11.jpg,o,0.7887,,,,4.2266,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,62.8743,66.9364,66.9625,68.9502,n,1,68.9503,68.9522,,0,,,68.9523,68.9528,,68.9529,68.9559,,0,0,0,0,1,cvmt/test_items/t1.jpeg,n,0.7537,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,68.9564,70.9475,n,1,70.9476,70.9478,,0,,,70.9478,70.9483,,70.9483,70.9484,,0,1,1,1,1,cvmt/test_items/t2.jpeg,n,0.4707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,70.9487,72.945,n,0,72.945,72.9453,,0,,,72.9453,72.9461,,72.9462,72.9462,,0,2,2,2,1,cvmt/test_items/t3.jpeg,o,0.5582,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,110723,052,1,2024-03-05_20h35.29.508,Memory and Syntax,2023.2.3,Linux x86_64,59.52380952,,,,,72.9466,74.9428,n,0,74.9428,74.9432,,0,,,74.9432,74.9438,,74.9438,74.944,,0,3,3,3,1,cvmt/test_items/t4.jpeg,o,0.4827,,,,,,,,,,,,,,,,,,,,,,,,,,,
